"Heart_Rate","Reaction_Time","Swing_Speed","Grip_Pressure"
104.066905265544,354.616364329176,33.5355536049774,27.9158934199614
117.371681853288,325.209834859468,29.258937452294,24.2061902162684
123.889498532734,356.795641842374,26.0597815727066,36.8211916911296
118.455482067705,352.298595968023,30.185265132146,30.519423418023
129.794609779523,426.130148273073,33.67061273819,26.7744292176641
129.06507881769,357.789185966191,25.6639069605184,41.4278002574081
123.739642853084,300.640576365752,35.6527725035343,47.310326333097
118.929608560624,409.44673277575,22.4621144695533,26.1249004153817
97.2711290088577,238.493018391163,37.6116692144637,39.9232516327677
140.541363498441,340.218607353265,34.5009231261653,27.4195677931687
88.0080088555271,312.344376619545,33.3391226243202,38.002000592674
104.156848228214,262.25676733478,39.6495820319496,37.6748581685563
176.221097623039,395.703594259065,21.6976998025093,10
103.336648843132,428.466148047305,34.9530345906653,25.5055559291272
149.540637580104,347.303727598165,35.1919910208657,32.8595802513015
117.335354677878,328.284830370437,37.0232378401258,31.4143872870606
128.169145706232,438.4561921075,28.3941127650886,28.8004801310784
92.5361377733645,297.21877045219,31.39122872605,46.5430768801253
87.9032772167143,337.198641631386,37.6582804855785,26.3800804732548
86.0188125457522,386.606746327505,21.679775733772,46.7609369134774
94.8665266255761,200,40,38.4107305065014
104.28410224563,362.481098734778,26.2795536888106,29.2990065135505
108.248307071032,275.268880778123,38.0206229271194,36.1202084449986
100.231373275452,333.872265177993,30.7752215542379,25.3331290968597
94.9999518716776,303.753182564221,40,30.7022768745329
124.334273765896,353.033385527165,21.6809045636608,23.2622773381914
101.070808975646,253.200950587551,34.1203518748098,37.2170631621711
102.556871312345,329.364600107473,33.6119581875429,47.0796769551636
115.304831664075,340.777946135321,31.4838811152229,35.667362569977
128.19972975639,334.904317267351,36.8748891892609,28.4697277844731
114.730260507541,398.455523176002,26.0211894627151,31.3844630772749
132.784648201228,329.793195312556,35.0117509649696,37.4659764858204
73.3211761534897,276.655255762509,29.9312146264652,34.5153452905237
155.018959566072,390.594342837365,27.6236329185594,21.275261395976
92.781659473746,381.286553762084,20,25.9093321085999
134.62972347204,358.673341941365,27.8438513445522,23.6833732927099
99.3056906214042,335.271264524984,40,43.7515453880355
135.278702755823,380.030309208896,29.0344838139249,20.9777082132534
126.520279186165,395.160834761352,31.1090789423743,13.8584157415751
150.403941663996,420.056327280352,30.6865123145176,16.3133613667679
113.023665012888,401.006466050759,28.0749277863767,34.5708581203428
86.4335639204507,269.897093666966,33.2779808720965,40.8459222600016
102.125927861888,406.548549726578,31.416931974669,19.3543265427239
130.324473403097,388.846139676722,22.331810775297,28.4384752892373
119.20253468788,361.482025645823,20.9464042537662,27.8184171098446
139.950854715549,438.521311480941,36.3962274592138,44.5218699524202
117.249308768852,320.515648748176,38.133632274269,43.3865031564112
157.795945592646,452.100287335123,30.3093502817407,26.9351361690994
111.016066527914,305.913145261128,30.0336711384576,40.2710858661989
149.392887587544,394.149616361821,29.2767113419255,30.2512495311336
94.3758122124295,358.869579350654,21.1602601835237,24.7699818287344
87.7162094490033,332.20519907167,28.6597510405156,40.5354379295146
123.434998452447,333.042188421896,25.6594881046904,36.0022049059816
98.4733536936644,312.225294964997,32.0716490457747,32.2350446409863
154.434004396851,412.578297328593,24.17934299063,24.5962882512391
129.689922382297,424.416264810476,27.8875254281978,26.9533363427709
127.155274428842,387.134471564908,23.2050450471653,12.2824581953252
107.438043011102,321.944408067861,35.3544916850094,39.0039400270055
93.9771665705669,277.619721523699,28.5901745725745,33.198702879609
143.76102310516,403.598019481835,31.4430165137821,11.0041651704459
144.959240282134,326.977765485339,32.2808253514028,32.7051365027035
113.510704294288,342.312276260919,30.0927494758259,23.0306697319853
147.007700700103,300.785121609978,33.9583588060698,28.5309499795831
104.895528357072,317.377786084418,24.4586482865526,36.3904040997209
129.952960778584,347.102842659299,33.7851413096986,50
131.168716572954,376.22605442112,27.9149982777314,31.1083133527421
105.747561528672,304.933459787776,25.0606224603651,33.1632304181619
108.993632735641,310.437561591362,35.9505643811747,37.5105313819155
78.9201324723339,230.466534999771,35.7696745227306,44.6896609607461
112.881614239499,300.446855350848,34.868369753449,28.8875733925857
106.97615686382,307.785829360217,30.5564493195564,30.1603217440177
96.6957370329183,336.662593497879,23.7993832459579,23.02960283544
132.253489439355,328.691523503151,30.016403143074,32.3402428900952
159.72018634841,422.400473747151,22.88109770317,19.7782966514961
106.386137796416,283.614955349355,25.8387081508548,35.6834470168877
126.307877020393,349.19238865724,26.4636530654362,32.4949555165333
147.247521151694,338.040181927831,34.4778894788699,22.304317706633
145.753847784234,479.201684499393,24.9006773512063,10
139.74251507731,431.472676220824,29.7668465627268,10.1631928921113
123.575795175767,367.372471536905,28.0831239317291,30.9315295528085
103.642134643288,341.589298415316,30.5526138784402,36.1915114806895
97.7555352485393,255.139788007883,37.8947416859307,47.8141996937437
148.010870248558,334.055198970559,23.5230379685079,31.7828692667421
109.093737001151,257.470491228172,37.9307129607942,42.1571826959271
83.0574901637698,282.786323243721,28.3950762228322,45.1176021678327
102.11442418253,369.940880110764,34.7306461074905,41.3663912733352
124.796150252931,399.086875624348,29.7665489249343,29.8549065511922
130.338603851753,298.248951895049,34.9513475599638,36.1359532081267
100.860029014469,311.430227051084,27.1879467117739,45.0115640383858
115.61658631532,350.536034694726,34.412757412038,25.5640394241692
122.336605128516,346.318209169438,26.8683549767887,30.6476325747486
122.939078950249,263.950274148116,31.4500762840734,25.4024441059666
145.275392519431,363.254327978413,27.5182137312297,37.0147138169831
119.666641489141,341.912867530487,31.3104925614952,22.0241319069514
139.240093841621,365.075941434023,21.368066976889,17.986864390275
87.6626346560281,353.856829153796,38.5003973658523,40.1390994607517
113.113827359656,318.355026135695,28.5621463430768,31.0889857741389
128.180125882082,366.180048284229,33.4610173880681,37.425488498872
104.768082587529,365.008330401433,25.0611014936471,26.8765172527696
123.511970045554,386.733245425572,35.0670285209408,29.8278134451874
127.30704600466,324.851508477598,32.1663826703234,20.8091937629944
130.256319753667,435.67042712164,24.7767544604839,30.9507184068025
116.795437198201,387.967044995457,21.9931553280907,25.9836066426147
111.670676444223,265.62096547529,30.1827281027776,28.5735321020164
124.246713810014,357.549531778828,36.0248000647502,39.0329689554777
140.136807626009,358.166184612119,32.1965216399055,35.7638633279903
119.108790526994,361.640462152245,29.6711361606363,14.7320103957982
122.915064135738,387.828539952484,25.424807399914,32.9688555866875
114.713146824463,367.726841428372,32.5794481953363,17.3127041287915
123.127443525771,339.710923634978,26.5299445994186,40.2909728094022
118.814139395854,288.164513169058,33.409522993747,27.1099608908946
93.1863792615848,372.13869489876,33.0826067346563,24.4330253464452
136.726665117679,406.880446908326,31.6951154336968,21.8363309364898
102.767722104863,286.658534632213,33.9965253163722,35.0102301993882
141.652505306944,384.803050552825,32.6042296701353,30.1627398977839
91.6668108917854,207.486781392528,27.4337210822132,43.0088040888219
113.294512844559,420.919963182228,29.8114990836725,25.6282627849345
107.754376390359,322.705833383014,32.9726043672181,27.8109611755269
124.10884227868,257.129691670123,22.4927291476059,35.1298661454281
82.4529490617782,200,35.8891255885665,42.7042211489525
88.3888856433728,256.425142637562,30.9206920907079,27.4408197665327
133.557986481266,435.249948557323,25.508525152941,31.4773113668028
88.5554798219613,234.984959107028,28.5431984950783,45.6028814648269
165.137808708594,350.983929874929,22.3281544149071,14.8381164099557
140.589684357907,361.029178865608,25.771339967739,16.9297784071711
112.535766182403,321.767590705032,27.2482177271465,30.0571400820146
126.38443889176,376.020955073352,22.6604039558841,30.5288682200107
115.345301025195,263.117474779752,31.74556500984,30.141226600755
120.413824240568,396.624134466178,27.4866703974181,30.2987166885537
161.695617031132,457.781671153514,23.6368693637568,17.6695093444439
111.82423359639,398.092901634072,26.7545346019923,29.5103691390331
99.241215785598,379.827327294162,30.1790666461873,30.0568900148275
118.304352976555,375.122650790991,34.0721018518058,42.3574733041588
148.997107505121,459.152753887785,27.1864687816982,13.7261233867349
106.686054797532,307.736042594508,33.3962787000307,10
116.303482111722,341.095423274772,35.9247119362688,38.7334934626575
126.639713926097,291.744588729658,33.4139807538006,29.1391197167149
139.336670843198,420.237043501517,29.0075556517542,10.6391833344028
151.069195456965,454.196054949184,33.4806930804274,12.9574573052261
101.635670397392,326.043200108495,26.552254449785,24.5272062152581
173.65434755021,407.536017022431,21.5253063979059,18.900823696094
98.0743867355035,374.514694498383,28.4068242792146,19.8276049798165
131.534415817548,367.426536771259,29.3954645718465,23.5469834984919
141.430899233304,408.944360990546,29.8925154089879,12.0948326182427
88.6906938442921,378.600983975588,26.8351733662645,32.2643921902024
112.538761603033,359.442441020144,27.4431451329813,32.9515137713538
133.496043650652,394.067905747149,27.9583755664823,33.8106237951454
126.901356947718,496.334307596601,23.4156478730086,10
103.485135628702,394.461559869313,27.6455954186666,28.3376686877868
135.469007431234,314.61521602176,25.3752757022766,30.055346967554
134.195343895828,328.177408959698,27.2320417332349,35.1330160158171
117.956916337658,396.867675136243,22.4199500400458,28.0161694294586
124.413194536432,398.824235314357,25.4678837528075,42.0204738182211
134.350672196203,285.476432252251,34.8988053360823,43.4282745298208
73.7703379487037,269.838037274669,33.5468636938105,27.6394754778853
130.598035955863,332.70412868219,30.0610113951601,29.1555903808187
120.424805546303,274.977185671143,34.01045219317,49.1662003406842
123.20716388167,356.297521993852,22.9439384356485,31.2148899677382
142.625364353322,469.608218150253,23.4754901134707,28.0867610955912
118.292188620387,392.950990201032,30.3650946791582,30.031026071662
154.90837117078,411.308161132127,20.1975590737678,12.4897717704793
132.707791841606,315.443327765966,30.0119510924773,26.9182379274717
102.526079573665,361.690799873361,25.4385796821466,21.2210245601569
128.256336086773,403.933073944864,26.1008241419739,28.7080643308518
112.740065111209,441.805409855533,24.5040777830715,20.9407072735286
139.201285106745,315.92325784799,26.0794879929291,26.7038586300638
115.973238577035,347.04812024621,36.0441429197913,42.021804353652
142.107686959547,369.102847174633,28.0428196927679,25.0846813333409
117.431121593129,387.346329263812,26.4296160596628,36.9738464849663
120.974079809956,346.204642493602,27.9938702637725,24.0940921987738
126.944501872976,331.792855655012,29.3391544418799,17.6538426232978
104.8255936968,300.601884550625,33.4193048154367,41.6868057562869
96.8823574586493,291.799187147513,29.487156818856,31.3825195684121
144.270277480704,413.533402496598,27.2528592637215,10
120.778089788183,397.178781643093,29.6443649511254,26.9005542807474
143.156627628226,352.218434090422,21.1189126737385,35.2002150973392
121.052594663665,401.508904570367,31.6340587323676,14.9102451448587
101.209436781297,342.267392299932,33.7283051345462,31.5544371705988
99.890763112445,342.472013505603,24.1809021591481,19.8766547610387
180,488.511929009087,26.6558039203115,10
139.843795520189,364.01642873537,34.9081778170298,13.9225008160773
134.716251042695,355.436131383049,35.8381542951971,27.2762108533383
100.608372377637,274.002767745519,29.0737611724599,37.3998628418073
144.065190260175,408.435009272321,31.0939150544925,10
103.182821914751,270.830562405865,36.8212932903196,44.7361100895821
137.396768261686,379.379026555093,24.118821117894,28.3020356010458
113.870539488547,432.825319004029,27.6440850640698,27.9438769172074
88.129308862261,321.536630535124,32.8634889239022,18.5983411452551
130.355013383036,452.187063478355,32.7544528571966,16.3918696638357
118.149084406005,356.029090588037,31.7631984292983,21.193830693829
149.411775472891,442.326645788508,22.3568586705496,26.6775971612507
151.169579076342,367.097314382749,27.777585934156,12.8462659602022
128.809581677759,363.314376674701,31.754122434774,10
136.831456233376,335.959043222895,32.908452765108,35.2078585717483
92.1133447282091,321.68946663825,27.893441039566,40.4306667019329
127.946499555731,326.31203369962,36.9675536505818,35.4124525697498
110.300609331219,339.4011954996,29.3821768670345,37.8533861680423
100.36891585607,371.296572882783,38.5866275415103,27.5929490912975
126.674135446305,409.401244190113,22.5517231384539,16.7124733418777
107.113567000986,366.537224733437,26.7140763595069,32.5884317436887
125.855935875592,372.627347384852,31.8690984137218,34.9439029259737
96.8158432381515,296.464997083974,37.5242097322811,34.5128059215726
89.1561382955894,353.896906765961,34.7116122833805,39.6705688984474
139.808187779917,377.429764074909,31.9735060172376,34.0922678929023
102.309794202671,398.241341892834,35.8936243686788,26.6905374367932
121.359716463688,368.35209585301,22.26955860744,19.7057364288906
119.463779474358,286.804346570952,30.1576144123764,26.4879077080122
148.932023460459,346.702866664803,26.9406901746503,41.7823171284645
145.022304464938,369.706841765579,25.6173848371494,10
116.643499120984,375.012944221482,33.3315532922747,25.0534761392557
155.241513323433,317.458392033376,27.5009156128992,32.2732089823818
160.304540443182,379.576993922414,25.6809661380929,28.4555174487269
132.854180412106,282.548569049436,31.7427600970712,21.4265627566046
113.966021244196,383.529545279815,34.4752757900361,19.5260675676194
120.076799818047,341.638506281605,26.1720434347181,38.9438074811024
141.953431043307,431.822601890311,28.5335704477366,30.2850239624411
111.69481814817,327.182525261851,30.2549359411108,50
132.216119320051,282.183266858575,33.0607106712152,40.6114211035366
96.2353983844004,247.660864659738,36.7255900299484,35.0779172296154
127.609975643319,369.908508654869,34.0260127295883,29.7516647369057
114.63530042431,324.370562331473,34.5614149573455,36.0651123564308
153.32549461918,330.618276382221,32.7418945415189,34.4463733960306
106.106770198664,284.62079844768,35.4400842608211,41.2188751436744
132.224358513412,342.604080391138,30.9646621244566,45.7074291829375
111.613410830968,340.331782747295,25.6025858714124,39.0764823979161
110.225185582445,359.830025051453,24.0356523073131,29.1541974708312
135.508894407017,388.199049483753,26.2333689706975,28.12336641084
103.23532009884,329.456379581768,39.3712529757715,26.3337660411718
138.484564266759,390.719656222812,28.2551642503826,21.0550555369517
161.091826326617,358.578971196691,32.1381612126008,23.8555537282111
119.483993303989,345.372483330466,37.8934334212229,27.2738428149163
107.914483659074,339.877922921616,29.6544368095166,48.5410329700043
87.4404837750827,252.17237064539,37.5071884902099,41.6123739238606
140.042257198839,390.994761040337,25.6296248771989,31.7830284455978
103.615497436102,275.096832649743,33.460119549204,50
158.808369363129,395.91250030373,20,14.3956630998076
81.1677357454247,318.756068765341,24.6043616836161,39.5212752812849
155.219879601139,372.102565526316,35.702494817485,22.3464540577051
119.014104394768,376.188516216494,33.4376805858408,20.3414046138294
95.8223017495146,331.137788157659,33.5859206458156,25.5973195352385
128.844699671125,283.27186997036,29.3748071545611,34.7377422808725
96.1652152092733,273.502154115817,33.3046480890615,37.2476680126126
117.499724594578,423.577468029911,26.0848009396974,10.1100604591604
141.773574198875,392.904273377257,27.9882610495141,24.6287074929983
115.68238618485,325.271382898527,29.9989040089716,26.809950678741
132.617985085916,398.842532398025,26.6527562620433,24.3025406420132
106.225467549839,324.035315754117,26.3949803951434,35.1644197585576
87.7509729504901,333.286229103704,28.56141811514,20.8659373452264
101.372911051517,330.643403756184,33.5354555634826,29.0512054195686
115.031025909591,305.649660368017,29.08006997642,27.4135788057337
91.9901615011119,283.667654234869,35.831045501756,27.4649623389663
121.251007890219,444.874708073357,27.4246431472085,31.9962988916022
142.309855933015,296.21499182037,28.9339703070528,39.2715466618195
88.9399520812382,332.017371102931,36.5307339306881,30.6452235402582
106.94658509282,340.033282807345,33.3077509039823,19.0825035261238
171.580840583595,397.243857642777,29.627448788977,10
108.703714153338,380.327450972999,24.4335679547744,28.184060658398
86.3218319890738,307.729672683571,30.5639966670247,40.7126811432851
127.432438495917,323.99374296658,30.0908296382026,50
108.198259825808,322.457618704555,27.7668684863706,46.9055102075051
104.89156951555,352.709193417966,30.4841510268454,28.2285752144809
99.2372017013259,325.045817091166,28.3981036142508,18.1901537010177
121.897270873071,375.009048660372,32.0265766306461,22.1309300852534
108.207045836072,376.312407342809,25.0025844102473,26.0483428355732
95.0469777818382,339.392810014811,31.7861121837319,46.9527927904879
111.828547911936,343.124713293646,34.3412297928574,30.1374163212482
108.653681858936,309.803211601244,31.3222113592041,27.3238266671862
124.917229346519,402.593909896874,24.9594264993536,17.9097034999479
111.204931853422,338.815641512115,27.9547220603869,28.936517975403
141.689375703007,321.157589410775,33.1031772973443,34.1849521760727
129.344533322388,336.823699790181,30.670808782366,38.3980444202645
125.90634449244,430.060923936129,23.0339634303304,19.5477944759283
77.6064636472164,387.314994097176,20.8745127929793,39.2524244605364
91.6244852487528,305.659740988966,31.3937920492771,47.1382722903205
134.508899193998,363.444522561625,28.266317767485,20.0000000691619
123.915712491545,399.374207152218,28.316791403425,27.7521028856793
89.2783445428148,243.286702685931,35.9849775364053,26.7673328940929
123.020135324411,353.459074758101,34.0563897012656,20.1296142458905
83.2977911542415,264.438966346348,39.5711656702918,32.7986061088168
91.0587670423897,327.065090642351,34.0970528856365,30.9230913147883
116.60093797245,394.054011723709,29.4898897105032,36.1034463726283
101.035258974479,419.104398107694,35.9921889149474,15.5231292169169
114.10974317009,334.885552287125,35.6373474069948,20.360621849892
109.968960810601,358.614189911853,25.9551108413464,32.5519920858899
110.530297119552,330.004246946994,34.6719208462672,35.4838521180988
91.1473350774715,286.206049336743,27.3267778889944,31.4114763629319
110.731806372437,316.294403261725,34.1075305239318,42.6566208953982
112.320557472284,292.701533381339,36.3483020080891,37.3962435051372
120.449883094819,295.723630433987,30.2690257814505,38.1252248300646
111.972977766692,338.857717861094,40,30.7179345875787
98.536826800145,272.069801101421,31.8312455427903,50
130.542331496095,336.114613272852,26.9115700335626,28.715665887604
128.551305111574,323.781080126704,38.955342794345,26.0805825081792
123.353420827986,370.502097253263,31.6342993069136,40.1090084124669
101.512947240993,346.887549634605,23.8703526983843,25.9197739550074
124.174702440751,417.486368891203,38.7880816157286,29.7637554930578
101.173324591053,279.563225909156,22.8429358637039,32.9681352520525
121.219236405981,371.99125610852,20.8122075689622,33.4055916711408
111.283240105472,403.901614548067,32.2179087683378,32.7095840562279
100.942551940599,326.65375941793,33.8280795043032,28.3566930145224
115.026395106176,283.869266932047,31.6934742343204,43.7995600202291
109.32217424389,495.772874490998,27.0877512072128,29.4825242932778
111.500602515335,266.027779707557,28.77599849773,27.8746324344091
119.625874645847,410.822771669096,27.9026612192613,29.609829713163
125.802685631922,358.364629924852,27.262422340213,40.7176623544042
141.785106492571,431.247082956011,28.9334773027033,22.9098325968955
131.304513747214,304.361620030293,27.7600727906089,24.4590048735004
131.013995451088,314.311455522501,33.3425815108488,38.9097480423424
118.208782997367,401.959794220501,26.2307472205411,34.648130582284
137.089856263578,376.850176373085,28.0508803827504,27.4962616243664
111.380857685527,373.581770041984,27.6569903232679,30.3690811898002
115.20139219764,330.301295087399,37.3541385996814,30.7854144910175
144.165255522755,379.548190906524,26.1655255808657,36.8638446492881
83.2019896040188,310.081996073907,36.2628200621233,32.4863078048571
81.0550538016858,306.46796060065,35.961107769985,23.5077403858578
130.055115793761,323.078135367798,36.4608741247591,40.1073874673379
129.380726664543,344.823227127781,35.7996911518583,32.5928172011098
99.2992672265181,382.100764741059,23.3099073683502,33.0595540496829
136.58717611734,406.928045861441,33.0778236682483,28.3207677792906
135.722214504907,350.145248051723,25.8834107445882,29.4510314650611
162.086881175288,495.256145523766,24.7395278157559,23.6856163653166
128.35812507399,408.854478288849,24.2735969423048,19.0694037792138
86.2445416680893,262.28721785237,28.9791671198065,50
129.315599016359,286.722169620404,32.5548736189621,39.1402470335788
120.203272338761,324.816264166831,25.542296766712,17.0441398139941
121.146381693781,380.189016192283,29.9868335858551,34.7135537528803
150.385259685613,351.095930869301,30.9771132028825,34.4770657411247
94.7987047052556,285.355216485141,34.6306318000232,37.8239130500403
135.868085518413,342.527199123565,27.8532851337251,25.4396274976703
126.616463347099,398.382605429795,27.0061080854106,31.4909456672224
115.11268523035,332.003904894094,25.6362296299937,31.9746080636686
105.550868850618,334.111094159359,27.0484022895484,34.8740880499044
146.661692727778,372.749113750879,30.110356283348,34.2775744131311
92.9907139179058,341.871367182897,37.3760488740141,41.6130962570424
127.189456052762,294.88462345587,28.1598973241252,43.3577325402777
101.714838260735,333.126310328238,25.6139318001348,42.862202253709
105.917524585969,320.547136515395,34.7942760162882,44.1554255512883
85.7901670743527,310.165037651693,29.3256855678451,42.1617924728806
133.202537332834,338.538068906413,37.8613559460496,43.2719890370782
104.836268728817,402.512873330681,27.7989359738081,50
130.452933210123,335.726650401189,26.0588052141723,17.527670369317
99.5885755075224,381.126944460732,29.8101919039252,35.8279939034063
150.43369388321,448.183156909683,32.5850631785617,18.4620286986227
154.452425388137,387.895661893867,24.5011846107725,31.1108902100793
106.415707042038,327.617472518283,36.4107493129783,15.1141163454588
103.70672423955,284.877299799053,25.753307401785,35.5186280416656
158.119108489935,348.144512923984,27.2630391116858,43.8348022742441
106.669220297643,368.882389069959,25.9363608142484,23.8913367619391
116.674419918263,379.272091881326,20,28.5296099543098
128.124360295535,438.667000416819,25.5115364044555,22.9609710314161
110.942060298539,349.20329619801,33.4603875840645,27.9120971695784
118.327771288007,360.675855895468,32.955366084733,26.3085317082504
91.2177474625079,408.298508929482,30.0065519625929,33.6345205290342
89.0283235360043,325.901039094893,29.1835039633169,48.8883864744832
91.1878596738377,293.693444828909,35.0288146747578,37.290918486609
138.319792242871,359.508712713782,31.1788125200926,34.3463073865397
135.90227728805,405.078986129735,25.0174334284711,24.171883855016
140.225391508279,341.091880361967,28.6063686963942,27.0719934921602
122.331033842527,342.51261515411,24.9042185736397,13.9750020394319
113.217034025585,354.818442390459,31.1332979878976,31.8034057903707
165.90984409291,453.415900352665,22.4957719643509,22.0814155316112
96.1796687582256,297.152722685839,29.5024781496116,34.9410464891931
107.453165701423,303.87008462547,32.2192262017411,40.2952779951252
116.396320525792,276.514698202715,31.6748255663983,43.3445958570353
125.214440616652,351.818082447724,24.9063468469109,46.9612242638083
128.588764195587,363.694006979078,28.5411498639762,10
123.143933921242,337.964917585479,36.8369629111386,22.6149759778842
114.089248960472,273.290065576595,33.8983637723842,24.945439099099
105.348781324963,322.576343667305,27.7756460201295,31.4911021854189
108.453144386381,396.220273913555,29.7987710174929,24.3004323798337
101.345662176479,383.032686273304,25.8053237035267,35.1816549944358
121.28601021662,384.192257635456,23.3965280684701,25.9549996792571
111.092062389812,325.676470096025,25.5078454710152,24.2866519927509
98.5967878500761,361.669970051672,32.6369426557624,42.2103048995147
132.793116714833,314.229067562046,33.7624112541077,44.9730271961037
107.231315719951,271.842379699208,30.5203429354218,49.6833563571225
124.046990995513,294.868315125579,29.150066315538,32.3643314004448
103.202008449647,383.068949865496,24.4824261993635,32.4840222600827
100.129194992972,396.155302965369,29.9789220226202,29.2179177140196
80.5998754873239,314.619900269519,30.4191581965203,25.012193397835
147.854411817358,309.569813899389,28.1322889776232,19.690452398587
135.434803536146,436.642519249352,29.0897304220961,23.248597209813
123.778268368982,346.606448408075,33.4199965070094,31.8918125046903
129.305153231057,410.603433842547,30.7598849816601,26.9718865960322
133.075060329614,372.435927104384,20,17.9389765224841
142.239478400356,370.877317073166,31.4961565201242,16.6386620615821
137.325087946841,386.145329485026,26.5753277912998,31.3580078277138
125.378523371721,346.35941646631,28.0598969512095,26.4405665991407
144.882618761699,350.340167095217,30.3367849814477,22.6624321308801
109.54309664648,383.37119581336,25.7020443223222,32.3509732374987
123.817779666377,366.555620346197,35.6468904886054,26.8732801142598
102.196797275802,265.726109923357,30.7293409854718,39.77444765943
90.1380938848399,326.270726407785,27.152964258751,12.8825918397144
82.9752527362939,272.054267280538,36.5973105176414,35.4468052273021
149.389899361588,333.14338528508,31.56878177068,24.540623497176
133.682238316688,348.837497284948,27.0296604425017,26.8717069699985
117.047862579316,371.764482128754,30.1666187853914,33.7862401289855
117.305816484723,348.744638604842,34.7380378670119,32.0871910751832
98.4233874709196,282.629960508749,30.6733935591053,26.4767456288866
138.170348268773,386.265019757076,28.379419533851,20.590015693728
112.93525094556,294.498314421437,39.4632725685359,42.0826929192683
107.535121518226,254.667044336606,31.7651899580919,34.9990469235275
136.547062352303,287.59127677407,28.0411213624963,37.0006555271071
137.538360011942,433.46061124205,31.2478312850137,29.5375963526269
105.54535001002,341.633850462519,30.7965344391231,39.1262040850127
124.903445638562,336.377086075814,35.7778649091877,45.4330215757993
122.836659110836,344.23878655963,23.827787483759,25.3542042436572
140.131083317246,346.329232959908,35.9024434386772,24.9266068661217
117.368995817105,317.384589559474,25.8124909225525,33.9419148114673
151.861082312691,373.898387040688,37.0892569886959,24.7837710780304
76.1328439344495,282.194168401147,32.2284675898373,50
128.399524960887,388.843146066884,29.7943929051504,10
147.879399146386,439.028238588632,25.6356373637491,24.7043579769486
111.848587931589,434.553506212869,30.9517263191577,33.5206407523993
142.437915811179,442.77325192594,21.8230312438679,27.9093398191019
105.223019771602,332.374964659202,35.3604514319454,35.0581507073377
159.446127262283,404.691300534208,28.9355971477744,10
126.285303414096,450.700121313138,24.0111774342712,20.3750356064061
120.527154502351,355.168250269082,31.8041295526882,29.8243448708163
161.866174149044,385.258915464947,33.5421452206166,19.8199884904382
135.864026425423,430.027361870718,22.5750279782277,10
92.9011867028672,313.671793629876,37.1014180302399,50
141.601639220741,334.648900527333,24.6747854904642,24.4599488504146
