Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Athlete Weight,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Total Work,Maximum Power 5s,Maximum Power 10s,Maximum Power 30s,Maximum Power 1.0min,Maximum Power 5.0min,Maximum Power 10.0min,Maximum Power 20.0min,Maximum Power 30.0min,Maximum Power 1.0 hr,Maximum Power 1.5 hr,Maximum Power 2.0 hr,Average Speed km/h,VO2 Max,Estimated_FTP
2929442072,"14 Dec 2022, 03:23:30",Football Session 4,Football,5647,9.998055335522142,161.0,10.0,True,activities/3185742013.csv.gz,67.49850335005878,2103.0,17.3139940334891,16.971704008796497,436.7111096151458,399.6795148080129,57.39692757212811,1639.3275453822896,96.0,71.0,135.0,180.42702523775893,201.0,16.737416469392397,379.4380340750071,228.4066080208667,274.1236822219134,284.252000545048,180.20456161404968,209.6902930688296,151.22508838036285,156.29301389621503,179.32350077897303,119.72435031679385,195.7560420642411,161.31016900298988,33.52078610946029,52.38526646998722,140.66371250659353
2929442076,"23 Jul 2022, 03:23:30",Football Session 8,Football,5459,9.496398828029225,170.0,16.0,True,activities/3943459560.csv.gz,71.83621436548047,5395.0,20.583636740379863,29.539747447461103,207.91882957348685,343.385944569595,103.12130144099136,1879.669177808117,91.0,76.0,144.0,256.9402758675973,217.0,27.10451596068493,1386.1927883056871,327.32684561546705,271.7243189324106,174.92938397697034,184.80629773945725,158.63762448336553,130.27903567091394,219.3413218171213,175.91417012113294,139.69150038597348,195.61036543731944,157.77219539757962,15.349071096132004,53.27909912497456,197.4071896354092
2929442078,"14 Oct 2024, 03:23:30",Football Session 10,Football,6511,11.597211893741,172.0,19.0,True,activities/3718531356.csv.gz,81.27983027433703,2036.0,27.396692737582384,24.93691646764729,264.5150501153129,494.43888720015366,343.92462296299925,1583.562949139121,111.0,80.0,130.0,207.57157211598908,243.0,15.915237135638344,422.61572082815377,386.2753079498349,261.7661365773113,279.2584539761527,231.03918775806432,122.76617363067317,118.7516667897232,232.0050557879686,124.59292173653662,159.49339219303332,185.2129540144484,129.44067960719906,15.36524977590911,52.41522964733304,208.8045502091717
2929442079,"07 Apr 2023, 03:23:30",Football Session 11,Football,2627,9.723445030445989,139.0,13.0,True,activities/3058519081.csv.gz,70.5238472959652,1968.0,35.99165287304579,19.068769162693947,175.41907196698796,473.7821325870868,113.753493316948,584.1988158215574,84.0,87.0,120.0,277.8381739162766,545.0,21.13027755569309,546.7855262672324,322.2694877371606,313.3978954010072,191.8887518446137,239.65421553617145,219.5238328683472,134.0290856082441,226.66912515779148,174.6121756732224,109.56532877738556,171.64734122177074,112.7908649579989,29.329327540375587,52.29217129192017,204.00221264201235
2929442080,"29 Jan 2023, 03:23:30",Football Session 12,Football,5128,7.894905580418498,139.0,13.0,True,activities/3693541379.csv.gz,70.24237935822971,3631.0,16.89230257928397,25.015679704078515,448.74264194123583,130.01076226836403,117.38856989679024,967.6166808456802,109.0,68.0,129.0,159.30952316994822,526.0,24.28066047148752,578.452878630082,387.0983338492592,243.0085053747653,282.13529596272565,145.85125744223296,185.19825832431167,193.3623868912113,187.3707181928588,199.0205684644372,135.8946187263794,166.31040443767645,178.28064503688478,20.920531472327816,53.60065687683052,168.6336463735729
2929442088,"18 Apr 2023, 03:23:30",Football Session 20,Football,6467,8.344880863298584,153.0,13.0,False,activities/3308813254.csv.gz,82.02186001168867,6064.0,35.568967759845926,27.48415853083919,108.02188118459304,340.1904442933434,76.12775275059164,1727.5685880048522,103.0,100.0,160.0,283.37956236714103,383.0,25.007551902273285,1718.4136661943433,215.8365399993641,258.50098989126434,213.754407646072,261.7437970066538,226.9093478524308,131.63242243339135,247.8579654310932,106.98150170122248,194.35438943439544,208.63985918859723,163.32127108306616,34.04201685353213,53.06199772735428,223.07216888798388
2929442092,"06 Dec 2022, 03:23:30",Football Session 24,Football,3460,11.751991993827293,144.0,12.0,True,activities/3980524304.csv.gz,68.52784948761631,3164.0,39.97566364897382,15.3640851451669,297.35549938387294,394.5009837984765,499.55164693283,1035.1905191468811,81.0,91.0,120.0,173.90214595337562,212.0,19.92067855377497,550.2263897964805,297.0949204407858,180.91080892478072,308.86469760358113,150.99810839607017,185.6887358379477,184.313209298503,240.04541816376675,119.28143014150498,101.51460331260417,197.582354347435,149.81545861344318,23.8908121327489,51.823421015305264,216.04087634739008
2929442100,"04 Sep 2023, 03:23:30",Football Session 32,Football,5627,10.025450723132767,173.0,19.0,False,activities/3589020436.csv.gz,73.44038558933696,2956.0,15.21781245266169,25.01398394566452,309.3970582837524,293.2942703515901,68.51790426901044,1986.8511288326376,91.0,60.0,122.0,173.98888844246608,599.0,20.78467229792784,514.3111542359297,283.8434540345821,191.50336355322727,296.70087323760714,272.4485290489436,222.4599162539129,163.7088608013953,169.0119078422436,172.95209628874005,101.12291795311376,161.41102004385542,128.7499018739548,29.765010738440026,51.98085522097978,152.11071705801925
2929442107,"08 Oct 2024, 03:23:30",Football Session 39,Football,5592,7.671935089183958,134.0,20.0,True,activities/3874301216.csv.gz,61.989451978076445,2271.0,39.63329033330305,22.672702913670943,438.5141963618239,271.6151730909929,397.4944314626031,766.7846484768271,112.0,73.0,132.0,181.96423341883377,311.0,24.890529410051364,413.24077409417146,222.8227724708232,285.40640054089727,248.1779514966668,167.58419515149794,238.68332967124388,100.43316310034304,244.5266762994298,175.14964827011903,111.43860294588968,189.0093534539064,138.05147268589627,30.839370672139253,54.819124011433935,220.07400866948683
2929442108,"20 Sep 2024, 03:23:30",Football Session 40,Football,5487,10.640880292037046,167.0,10.0,False,activities/3397798017.csv.gz,75.39158812127603,4893.0,19.25534338217896,30.90734200536597,473.2489806489044,113.1230465439205,55.81747234851303,1357.6194309683533,91.0,60.0,143.0,245.4586568713721,499.0,24.4689320321483,1201.029208071624,261.41235160218747,258.8469208282391,201.13695031037216,240.53740617498195,166.84053794489063,173.47955109345452,157.7960650586579,194.16301744514988,125.9041624668673,180.05589264215303,93.25512071647675,33.55856302337443,55.07303014296244,142.0164585527921
2929442109,"21 Aug 2022, 03:23:30",Football Session 41,Football,3912,7.845442689526651,174.0,20.0,True,activities/3022166481.csv.gz,81.0447050151473,1719.0,22.0557172581994,33.45075046504811,331.5094412101208,491.5253916480168,120.32618252674948,1822.3947052987603,89.0,83.0,146.0,260.102741055163,266.0,19.911926102641857,447.1166118738252,302.1808570468379,229.5444854700888,222.8322387857541,155.7628290148346,135.72243231547765,114.37586446837432,193.30750012010583,152.93554733877005,183.8111817523749,191.71591154124013,136.2673993028049,15.594648476007842,54.37152356709409,173.97675010809525
2929442113,"31 Jan 2024, 03:23:30",Football Session 45,Football,4758,9.626011710593808,137.0,12.0,False,activities/3269371886.csv.gz,72.51979011736975,2564.0,39.94628365786539,25.68149290379582,384.922819809034,303.49020907584367,256.22974421254224,1625.6130555865896,102.0,77.0,123.0,298.4806023687846,681.0,19.14573284773869,765.3042644735638,342.3792452582418,187.0037191302384,180.99540103082825,178.23903303999077,231.52704645542835,120.85071331835182,149.74536619394803,139.54658718045488,168.41085299490325,207.9542117437188,159.7988195812202,30.41788059275696,53.53265905463834,134.77082957455323
2929442114,"11 Mar 2022, 03:23:30",Football Session 46,Football,3237,10.09704026510152,145.0,20.0,True,activities/3007905640.csv.gz,59.12481033764477,2914.0,34.167456642065275,17.44960930923925,104.38727078938146,295.9479365560165,115.56857380532726,514.4469575243129,96.0,93.0,120.0,280.2693924296149,527.0,25.10651438024601,816.7050095398979,221.86078931519376,243.2726490233154,203.22691611395896,181.2907202400077,198.5434807233518,118.20370036642645,143.40900960467397,179.94915520816335,138.91059314344454,212.6872707330581,157.41433967358307,21.912415040955707,52.73936942343139,129.06810864420655
2929442116,"17 Aug 2023, 03:23:30",Football Session 48,Football,5931,8.44675400018446,158.0,12.0,True,activities/3748818748.csv.gz,73.89300008199177,5143.0,25.0882023485986,29.187990298446376,237.80117536790164,100.37567908121324,128.75112988764104,989.191264061676,80.0,63.0,147.0,214.11543738316948,399.0,23.85307499236628,1101.1956944616406,278.9872635881335,309.42229235176814,279.6642211241531,167.37978057568316,172.92408942488848,153.73758234108868,196.4508083756258,194.22802551949547,186.0550422548935,214.7692961151412,96.51812810205686,22.707497235389376,52.8991867257097,176.80572753806322
2929442069,"13 Dec 2019, 01:46:07",Lunch Ride,Ride,3859,22.97,139.0,11.0,False,activities/3117764808.csv.gz,84.0,3811.0,10.1999998092651,5.98899984359741,126.0,120.0,12.0,40.0,94.0,58.9911460876465,108.0,105.859436035156,141.0,20.0,351656.0,439.2,412.9,342.1,221.2,162.2,136.3,120.8,109.8,105.4,0.0,0.0,21.56039943695068,22.24345238095238,108.72
2945780637,"20 Dec 2019, 23:05:01",Morning Ride,Ride,4852,29.65,133.0,12.0,False,activities/3136634767.csv.gz,84.0,4693.0,14.1000003814697,6.34299993515015,89.0,95.0,24.0,44.0,83.0,59.9687042236328,103.0,112.488006591797,148.0,20.0,461703.0,386.2,342.1,236.1,184.3,150.6,131.4,122.1,120.3,115.6,0.0,0.0,22.83479976654054,21.508333333333333,109.89
2948028275,"21 Dec 2019, 23:25:29",Morning Ride,Ride,5817,32.38,139.0,19.0,False,activities/3139195577.csv.gz,84.0,5601.0,12.0,5.80000019073486,186.0,177.0,-25.0,45.0,90.0,58.7580604553223,113.0,104.46622467041,253.0,20.0,479712.0,422.6,390.5,265.1,213.3,146.2,135.1,127.5,125.5,110.2,104.7,0.0,20.88000068664549,20.773214285714285,114.75
2952462113,"24 Dec 2019, 01:19:17",Lunch Ride,Ride,3851,21.68,140.0,11.0,False,activities/3144285271.csv.gz,84.0,3816.0,11.3999996185303,5.69700002670288,244.0,242.0,51.0,100.0,95.0,59.9885711669922,107.0,110.310623168945,217.0,24.0,360425.0,473.0,452.0,303.1,262.0,161.9,146.7,139.7,134.0,112.3,0.0,0.0,20.509200096130368,24.59583333333333,125.73
2956494096,"26 Dec 2019, 00:09:08",Lunch Ride,Ride,5843,32.36,131.0,14.0,False,activities/3148981215.csv.gz,80.0,5740.0,10.8999996185303,5.65700006484985,195.0,174.0,-125.0,-47.0,85.0,57.6036491394043,99.0,95.2890472412109,178.0,22.0,469856.0,404.0,342.9,243.9,208.3,134.7,124.0,119.4,115.5,99.8,96.9,0.0,20.36520023345946,20.73125,107.46
2961293151,"27 Dec 2019, 23:38:08",Morning Ride,Ride,6953,32.84,139.0,15.0,False,activities/3154484363.csv.gz,80.0,5381.0,12.8000001907349,6.11100006103516,233.0,188.0,-4.0,63.0,107.0,64.3773422241211,105.0,102.746635437012,241.0,28.0,460049.0,463.0,434.3,299.7,255.6,170.2,141.8,137.0,127.5,110.0,102.3,0.0,21.999600219726577,23.046875,123.3
2969244332,"31 Dec 2019, 01:48:12",Lunch Ride,Ride,5567,34.98,147.0,25.0,False,activities/3163594852.csv.gz,80.0,5468.0,12.8000001907349,6.41200017929077,274.0,283.0,10.0,66.0,103.0,69.6453094482422,121.0,130.213470458984,535.0,24.0,593798.0,487.8,428.9,311.5,278.3,172.1,163.9,156.5,148.3,134.7,130.4,0.0,23.083200645446773,26.90625,140.85
2974544942,"2 Jan 2020, 03:43:00",Afternoon Ride,Ride,3727,25.22,142.0,14.0,False,activities/3169611218.csv.gz,80.0,3712.0,13.1999998092651,6.84600019454956,140.0,177.0,2.0,54.0,99.0,71.9583358764648,117.0,142.300842285156,319.0,27.0,439224.0,514.4,445.8,288.2,252.5,185.0,175.4,166.4,153.6,143.4,0.0,0.0,24.645600700378417,28.604375,149.76000000000002
2979711652,"3 Jan 2020, 23:27:55",Morning Ride,Ride,7352,45.79,140.0,25.0,False,activities/3175444403.csv.gz,80.0,7336.0,13.0,6.2519998550415,451.0,453.0,28.0,82.0,105.0,67.0734405517578,112.0,123.716979980469,460.0,28.0,756496.0,396.2,384.7,314.2,278.7,181.8,168.2,154.7,147.9,136.9,129.7,124.6,22.507199478149403,25.98,139.23
2982905280,"5 Jan 2020, 01:30:44",Lunch Ride,Ride,5913,34.01,136.0,15.0,False,activities/3179045206.csv.gz,80.0,5843.0,16.2000007629395,5.81799983978272,185.0,190.0,-28.0,58.0,99.0,67.9906692504883,101.0,108.20263671875,218.0,12.0,519548.0,419.8,347.2,252.7,209.0,149.5,134.9,129.5,128.2,115.0,109.4,0.0,20.944799423217795,22.275,116.55
2988847700,"6 Jan 2020, 23:16:34",Morning Ride,Ride,7623,47.69,144.0,28.0,False,activities/3185737014.csv.gz,80.0,7623.0,13.3000001907349,6.28399991989136,466.0,453.0,69.0,124.0,103.0,68.6155624389648,114.0,122.376693725586,544.0,17.0,767761.0,446.4,413.5,300.8,269.2,168.1,157.7,148.0,142.6,136.6,127.8,124.2,22.622399711608896,25.825625,133.20000000000002
3020535027,"18 Jan 2020, 01:09:07",Lunch Ride,Ride,9744,63.36,137.0,27.0,False,activities/3221319414.csv.gz,80.0,8970.0,12.5,7.10500001907349,185.0,157.0,6.0,41.0,94.0,74.1540069580078,110.0,121.673431396484,347.0,29.0,874687.0,293.2,290.1,257.6,234.2,169.4,160.2,148.2,145.2,136.2,136.1,130.1,25.578000068664565,23.973125,133.38
3023493805,"18 Jan 2020, 23:26:33",Morning Ride,Ride,5665,37.37,125.0,17.0,False,activities/3224625345.csv.gz,80.0,5332.0,9.39999961853027,7.02899980545044,3.0,0.0,59.0,65.0,88.0,69.1718597412109,111.0,123.157127380371,163.0,23.0,555592.0,267.0,231.7,183.7,162.6,143.8,136.3,135.0,133.9,130.6,121.2,0.0,25.304399299621583,23.20125,121.5
3029420191,"20 Jan 2020, 23:14:56",Morning Ride,Ride,5664,37.35,151.0,13.0,False,activities/3231240844.csv.gz,80.0,5419.0,9.5,6.84999990463257,3.0,0.0,-9.0,-1.0,85.0,68.0452880859375,99.0,119.535003662109,165.0,18.0,555761.0,272.8,247.5,226.8,192.6,145.4,138.7,135.0,132.8,130.8,119.5,0.0,24.65999965667725,23.355625,121.5
3031954535,"21 Jan 2020, 20:59:59",Morning Ride,Ride,2669,19.44,141.0,11.0,False,activities/3234065852.csv.gz,80.0,2635.0,11.3000001907349,7.45599985122681,51.0,20.0,7.0,43.0,94.0,77.5830917358398,121.0,134.996932983398,254.0,20.0,286802.0,327.2,278.6,240.7,211.1,173.6,164.5,159.2,151.5,0.0,0.0,0.0,26.84159946441652,26.597500000000004,143.28
3037977732,"24 Jan 2020, 00:14:17",Lunch Ride,Ride,5543,37.34,125.0,14.0,False,activities/3240773289.csv.gz,80.0,5381.0,8.89999961853027,6.92999982833862,47.37253761291505,0.0,26.0,31.0,89.0,73.1250686645508,104.0,132.802093505859,162.0,20.0,593960.0,295.4,265.2,228.1,204.0,174.0,159.2,152.1,151.1,145.2,132.1,0.0,24.947999382019034,25.67125,136.89
3040618062,"25 Jan 2020, 02:49:30",Afternoon Ride,Ride,7690,50.89,143.0,31.0,False,activities/3243747987.csv.gz,80.0,7340.0,12.0,6.95800018310547,143.0,133.0,0.0,28.0,95.0,75.0333023071289,121.0,122.186752319336,631.0,27.0,727087.0,374.2,321.7,259.0,218.2,158.4,153.4,145.3,142.7,136.1,131.6,123.3,25.04880065917969,24.1275,130.77
3047029699,"27 Jan 2020, 00:59:24",Lunch Ride,Ride,5635,37.79,122.0,14.0,False,activities/3250875085.csv.gz,80.0,5486.0,10.0,6.89200019836426,6.0,0.0,3.0,13.8000001907349,86.0,67.8686981201172,101.0,121.915756225586,164.0,24.0,578866.0,362.8,266.9,217.2,189.0,147.0,141.2,140.0,137.3,131.4,123.2,0.0,24.811200714111337,23.51,126.0
3052585862,"29 Jan 2020, 01:33:10",Lunch Ride,Ride,7903,50.12,134.0,22.0,False,activities/3257177281.csv.gz,80.0,7333.0,12.0,6.83199977874756,46.0,31.0,-75.0,-57.0,88.0,68.9260864257813,110.0,126.237693786621,280.0,27.0,776760.0,349.6,326.1,255.1,215.9,175.7,163.1,153.7,150.8,141.7,138.4,127.4,24.59519920349122,24.590625,138.32999999999998
3063507030,"1 Feb 2020, 21:42:49",Elwood Triathlon Bike,Ride,2097,20.21,160.0,60.0,False,activities/3269552122.csv.gz,80.0,2097.0,12.1000003814697,9.63799953460693,16.0,21.0,0.0,9.0,92.0,82.3483123779297,155.0,228.07926940918,577.0,14.0,403349.0,473.0,438.5,320.2,292.9,244.6,238.9,233.6,232.9,0.0,0.0,0.0,34.69679832458495,39.410625,210.24
3070002283,"4 Feb 2020, 03:50:34",Afternoon Ride,Ride,7986,47.71,144.0,29.0,False,activities/3276835242.csv.gz,80.0,7199.0,12.1000003814697,6.6479997634887695,98.0,80.0,-14.0,12.0,94.0,73.091796875,121.0,123.109878540039,587.0,20.0,724249.0,362.8,263.8,231.5,204.8,162.3,149.6,146.1,140.7,135.8,131.7,122.1,23.93279914855957,23.81875,131.49
3078436157,"7 Feb 2020, 00:22:14",Lunch Ride,Ride,7998,51.69,140.0,24.0,False,activities/3286209492.csv.gz,80.0,7414.0,11.5,6.99900007247925,176.0,173.0,55.0,83.0,98.0,75.4838638305664,113.0,126.360954284668,342.0,25.0,746630.0,386.2,327.1,273.2,239.4,164.2,155.3,149.5,148.0,144.0,138.6,127.7,25.1964002609253,24.899375,134.55
3084157762,"9 Feb 2020, 00:37:01",Lunch Ride,Ride,5705,38.41,139.0,20.0,False,activities/3292566893.csv.gz,80.0,5428.0,10.3999996185303,7.09499979019165,23.0,13.0,-23.0,-6.0,94.0,73.3524322509766,118.0,120.302825927734,340.0,28.0,540973.0,281.0,224.5,200.3,192.4,156.7,145.7,139.3,134.5,129.8,120.5,0.0,25.541999244689944,23.20125,125.37000000000002
3089493317,"10 Feb 2020, 23:50:17",Morning Ride,Ride,6516,43.18,139.0,20.0,False,activities/3298538800.csv.gz,80.0,5820.0,11.1999998092651,7.4520001411438,83.0,84.0,14.0,45.0,147.0,73.9319534301758,114.0,135.183715820313,356.0,22.0,794892.0,439.2,306.2,274.1,226.9,188.5,176.8,169.2,162.5,153.9,141.3,0.0,26.82720050811768,26.134375,152.28
3095086014,"12 Feb 2020, 23:24:55",Morning Ride,Ride,3678,17.89,146.0,11.0,False,activities/3304743586.csv.gz,80.0,3283.0,14.8999996185303,5.45699977874756,155.0,150.0,31.0,97.0,99.0,62.5993232727051,111.0,100.2578125,208.0,26.0,272523.0,413.4,374.4,293.6,253.1,174.6,154.1,129.1,112.5,0.0,0.0,0.0,19.645199203491217,23.81875,116.19
3095325394,"13 Feb 2020, 02:20:40",Afternoon Ride,Ride,4153,22.52,144.0,13.0,False,activities/3305013628.csv.gz,80.0,3696.0,14.8000001907349,6.10200023651123,166.0,185.0,11.0,77.0,104.0,68.1931686401367,111.0,108.708435058594,240.0,31.0,329157.0,402.8,382.7,330.4,252.5,177.3,152.5,127.5,122.9,109.9,0.0,0.0,21.967200851440428,24.43625,114.75
3100378219,"14 Feb 2020, 23:32:52",Morning Ride,Ride,9466,74.13,133.0,31.0,False,activities/3310689216.csv.gz,80.0,9297.0,10.8999996185303,7.98199987411499,4.0,5.0,-1.0,8.0,144.0,70.7959899902344,116.0,147.622772216797,350.0,16.0,1395488.0,305.6,286.1,232.9,222.0,173.6,164.1,160.1,157.8,153.1,152.8,152.6,28.735199546813966,27.369375,144.09
3103648045,"16 Feb 2020, 03:43:38",Afternoon Ride,Ride,5725,42.75,144.0,29.0,False,activities/3314378076.csv.gz,80.0,5561.0,11.1000003814697,7.69299983978272,6.0,0.0,11.0,17.0,148.0,72.2974319458008,126.0,133.12565612793,762.0,26.0,758704.0,324.8,292.4,243.6,212.4,169.9,154.4,148.3,146.9,143.0,135.5,0.0,27.694799423217795,25.3625,133.47000000000003
