Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Filename,Athlete Weight,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Total Work,Maximum Power 5s,Maximum Power 10s,Maximum Power 30s,Maximum Power 1.0min,Maximum Power 5.0min,Maximum Power 10.0min,Maximum Power 20.0min,Maximum Power 30.0min,Maximum Power 1.0 hr,Maximum Power 1.5 hr,Maximum Power 2.0 hr,Average Speed km/h,VO2 Max,Estimated_FTP
2929442085,"19 Aug 2024, 03:23:30",Cricket Session 17,Cricket,4499,4.144667825340179,142.0,15.0,False,activities/3745866088.csv.gz,57.27939271105601,2556.0,18.61345081723893,20.441852417930768,420.5528501161284,263.7832601224497,301.65476251000854,1713.4993564695967,90.0,79.0,125.0,191.372011406078,582.0,23.17020502341176,489.1468611539352,232.2536212362592,247.7194859979744,275.1470569583822,258.04751001801634,147.48200794397462,101.13775873323428,124.4939662394196,190.31583530392072,104.56344679401862,152.12264922001594,116.12236504008789,24.5211301999685,65.94396422671444,112.04456961547764
2929442086,"10 Mar 2022, 03:23:30",Cricket Session 18,Cricket,4357,6.35901334535712,172.0,15.0,True,activities/3818689846.csv.gz,74.7126827331328,1847.0,33.09732058491633,24.15920198162633,328.47587983192034,334.396944539058,112.00093094693588,1856.4985874883373,86.0,64.0,120.0,241.1488721272177,692.0,25.941074567863232,445.4019668189711,270.9298748475626,259.38952669041976,212.84969263089863,242.05121185116724,155.03992110268177,156.90461580857735,206.06785804981257,113.2749427163226,123.29999876179582,176.247653345947,162.85646915077726,19.315963668255563,66.47574382223685,185.4610722448313
2929442087,"14 Apr 2024, 03:23:30",Cricket Session 19,Cricket,2262,5.702235016764663,178.0,16.0,True,activities/3973383269.csv.gz,63.35325871894971,1638.0,24.676925717613468,18.10401673235061,155.6079755468258,272.90937191818495,204.9116137545413,1304.2789632122822,100.0,94.0,141.0,218.57883944966704,402.0,26.14004837174077,358.0321390185546,295.07929642616807,247.51935944628528,319.64197435112794,279.6401924063598,226.4249819465926,149.04266630624227,148.17414254771933,124.36112730215038,152.15418791887362,140.09783688130642,140.23221848178608,22.237384755973046,52.33811244886146,133.3567282929474
2929442088,"10 Sep 2024, 03:23:30",Cricket Session 20,Cricket,4657,8.725662774906146,176.0,19.0,True,activities/3240326212.csv.gz,72.57780548012572,3824.0,30.63197225095552,27.78537835751827,265.5739631767756,468.0430148729872,367.0920410463,1084.731476126058,81.0,93.0,140.0,159.08829996602245,354.0,23.274018327173103,608.3536590700697,328.2162935899282,342.77705790513795,288.84978857066625,182.172676102154,154.27292744366184,114.8722752979032,137.90033810601142,171.95012864683662,104.0163078931736,156.5885036307698,142.37303709304558,17.855371977062532,55.58115523241982,124.11030429541027
2929442089,"27 Aug 2022, 03:23:30",Cricket Session 21,Cricket,7162,6.0116425954500325,166.0,18.0,True,activities/3312336771.csv.gz,79.52134990818467,2445.0,17.161341779349794,28.64016302741802,476.61950390105136,295.30887577821926,189.93142989034777,568.8200620725223,101.0,94.0,133.0,182.0577722348342,382.0,22.98497065721332,445.1312531141696,368.68635922935,202.3899107683613,271.30603355209576,263.64448921892904,191.363649909192,157.35760226150344,175.89211678733005,111.30178612739503,113.67756263435597,134.55365044647212,109.84661096777958,21.134567137636427,67.24311268054649,158.30290510859706
2929442090,"12 Dec 2022, 03:23:30",Cricket Session 22,Cricket,3736,5.310628596947835,161.0,19.0,True,activities/3978986140.csv.gz,75.91880936752604,2862.0,25.81179649044801,21.889638883876568,384.622762696112,192.5706055965993,73.7029090769516,1484.5526342805956,84.0,94.0,136.0,284.0656953019437,532.0,22.01191729766316,812.9960199541629,393.599668863044,276.56625080986566,200.7905353172929,252.1854168281644,228.2926677193396,198.90472675537208,210.32978771567804,161.73520535620048,191.1504124552216,158.47827784391046,108.90278515355816,25.36302130383745,68.11658255619298,189.29680894411024
2929442091,"24 Oct 2022, 03:23:30",Cricket Session 23,Cricket,6486,3.967109436965697,176.0,15.0,True,activities/3046369040.csv.gz,69.59414923374432,4881.0,29.93646468864158,25.273403051546754,457.53980311127873,300.18063855933,428.9011128244001,1964.4627125900151,117.0,63.0,151.0,170.97904750018355,508.0,20.234102829304792,834.548730848396,352.04179257999243,224.37810092716583,234.2057270575464,219.09169321817376,129.24450603135597,160.72916711426038,209.05907824961537,174.78234990404627,171.12676537156472,159.1004140908353,122.7500811364796,24.904680377394204,68.48737006781813,188.15317042465384
2929442092,"30 Jun 2022, 03:23:30",Cricket Session 24,Cricket,3658,7.871968964920282,149.0,13.0,True,activities/3228053078.csv.gz,74.69399697675043,2612.0,16.845548004911567,27.44229374061279,180.21965113944967,307.2916331219956,313.1238246248971,618.0504080256698,103.0,73.0,128.0,296.10910804247897,675.0,29.377412672252248,773.436990206955,276.96902119969536,336.8252832774608,257.07959794611946,143.74700465530057,180.1744021741324,175.28907063758055,175.27454104228354,164.55936357903698,170.21722736114478,174.2505152299218,178.26567145771412,21.788248363818,64.22616546287162,157.7470869380552
2929442093,"30 Oct 2024, 03:23:30",Cricket Session 25,Cricket,2962,6.384751363309819,131.0,20.0,True,activities/3529268082.csv.gz,66.55759713282856,2213.0,17.995242166653107,34.33577464299286,306.627794836978,204.53541150411408,118.99474840687418,866.9008454323425,86.0,81.0,153.0,272.108132115022,497.0,17.825583104683503,602.1752963705436,330.67068513746074,254.8936847025624,163.23488977302776,258.8302187865131,137.3728124283463,188.6584297359451,181.5963417095444,102.33928469136492,151.33956446567265,135.99029794285426,129.76020834452726,28.921742713457643,50.348432294128905,163.43670753858996
2929442094,"17 Jan 2024, 03:23:30",Cricket Session 26,Cricket,3198,4.471483163715741,168.0,18.0,True,activities/3423512697.csv.gz,75.24127778876746,2327.0,23.07618542018716,29.943559476417967,427.4683900234321,414.6096998433081,269.8300999921436,1868.4030568916744,84.0,86.0,133.0,233.28865490187337,698.0,28.95944210554505,542.8626999566593,282.24984267676587,286.21411268967023,165.66730452539733,244.7770619698083,161.27121549674484,108.54238545861352,163.61907066215838,146.50120314045523,146.06688896307048,169.24407750619713,137.04165039515334,24.02075817289996,67.64811323903757,147.25716359594256
2929442095,"21 Jul 2023, 03:23:30",Cricket Session 27,Cricket,3711,6.135888508249647,143.0,10.0,True,activities/3024875956.csv.gz,56.01324309028217,1629.0,16.03738478921882,28.272643188935827,464.14525821652586,425.7401114353384,322.93728938715645,753.1900744034115,102.0,72.0,155.0,264.62912237885143,586.0,21.22801467984072,431.080840355149,381.58543476324695,297.76747036580406,246.35881872948403,165.7668524407343,234.8311193986876,155.18695577042695,248.83956791323425,135.72871382941702,145.67201067285646,239.6186014212977,125.79793009822612,31.1271395212632,68.96548419115305,223.95561112191083
2929442096,"06 Jun 2023, 03:23:30",Cricket Session 28,Cricket,5729,6.182475448937216,137.0,16.0,False,activities/3316593891.csv.gz,67.56950955448696,5471.0,39.61255957173493,34.8602273753143,154.8959438262662,453.24057333517305,195.41185294786607,1916.3128290939453,86.0,62.0,140.0,280.8489090157489,683.0,26.18312307763341,1536.5243812251624,275.40689933971964,335.00477872944714,319.9104702855484,271.8959651117424,202.19666482060364,106.47587752645975,130.8653454641522,165.29026214505078,157.99374310045565,162.04390792329718,115.56387418724728,26.131085662321617,65.35709274223578,117.77881091773698
2929442097,"21 Jul 2024, 03:23:30",Cricket Session 29,Cricket,6887,5.92489212427575,135.0,13.0,True,activities/3127616895.csv.gz,60.24571761742856,5111.0,16.988616272945084,18.94903818115226,175.61934324381815,223.05917797893508,60.98920921067719,1107.7614418741769,84.0,99.0,144.0,167.12719490596626,623.0,29.00775680645362,854.1870931643936,311.1067198889868,260.1103635593502,310.3111116525148,241.5164782321717,189.5245516169588,101.42389631689018,173.35489863348107,112.24890169561496,164.3736219525965,223.83295071722708,106.1514959343904,25.43605420038635,58.117467300063375,156.01940877013297
2929442098,"19 May 2024, 03:23:30",Cricket Session 30,Cricket,7070,3.8799153459566,154.0,13.0,True,activities/3551480625.csv.gz,55.31611702710264,2881.0,25.621128715467577,27.33626813000511,495.2649047935537,240.09877622691693,313.6833294177781,858.7003931500285,87.0,92.0,131.0,189.05147879329405,616.0,21.34911152067114,544.6573104034802,206.2641010167741,321.10914400937065,313.47256533053815,225.6698104334821,197.5280261841209,163.26289658793058,231.5775893396853,182.4866140255372,125.4039387879513,235.3636203677664,128.78665894509794,23.944669221241643,56.54217352815019,208.41983040571677
2929442099,"12 Sep 2022, 03:23:30",Cricket Session 31,Cricket,2442,3.526012817963082,168.0,13.0,True,activities/3158343395.csv.gz,83.6801571710256,1825.0,33.18425760481314,30.63081513000588,221.30814351369497,485.5911385664672,430.8671855553288,1593.4718474358267,102.0,84.0,126.0,170.85177595729027,203.0,17.31504685960336,311.80449112205474,206.52363922776365,222.51295383137827,189.35487702420068,221.12100144368577,223.72800635418707,177.29206245459926,142.01011901530327,149.38687101702695,108.30175953642951,125.31075712508564,167.07618749136998,34.36684025284521,67.28659341368402,127.80910711377295
2929442100,"25 Jun 2024, 03:23:30",Cricket Session 32,Cricket,3636,5.029988156699153,174.0,17.0,False,activities/3319580201.csv.gz,71.6856484791791,2776.0,23.90484623511628,29.65792243268246,492.7296062801656,282.19017110301786,234.19077759123792,1420.7284435889042,83.0,83.0,133.0,243.77535489104963,572.0,20.663362373481327,676.7203851775538,272.4908721629805,357.90699920891143,219.89853734436227,200.2397576534078,171.61379555502504,127.3145223583726,153.73870939802896,162.96637694958204,143.07935302713517,224.64637520073688,172.04912439050162,31.83906331588187,54.3935660665943,138.36483845822607
2929442101,"04 May 2024, 03:23:30",Cricket Session 33,Cricket,4507,6.586418194342484,149.0,12.0,False,activities/3337462284.csv.gz,59.33789868722828,4431.0,19.295955021694382,24.59420973557013,109.4315392836616,408.62631484182594,166.96591729220634,1690.447968478121,93.0,76.0,122.0,196.1883419476922,632.0,28.62992012526228,869.3105431702242,333.2910306653497,333.43958610172183,177.8109630019528,167.4336429614521,132.9484869833071,164.853700267887,212.70875028677176,188.3345835861207,114.66646076626834,141.95970651688944,102.81872936610672,27.44193532883096,50.41421271023527,191.43787525809458
2929442102,"24 Sep 2023, 03:23:30",Cricket Session 34,Cricket,5336,4.398008351301747,137.0,18.0,False,activities/3298355461.csv.gz,60.60962129450787,3792.0,19.16699481821528,20.93802903859304,468.4010723653034,174.2363730106132,379.75225441365455,1741.2158467561762,113.0,75.0,149.0,225.7438765905245,296.0,23.601806592075228,856.0207800312689,278.86979327954145,336.74693546140463,249.44440234901344,166.89948205031897,159.81226691891663,149.74425385755535,189.70691454550595,178.81599366297198,105.01924875926036,239.3660865803544,178.9092769494926,16.395364815355023,64.61295436909147,170.73622309095535
2929442103,"16 Aug 2024, 03:23:30",Cricket Session 35,Cricket,6391,7.027858328023996,176.0,11.0,True,activities/3457359836.csv.gz,75.98114959637184,2932.0,17.397362977066248,34.82745177663321,326.836163876367,147.83502322339714,324.27499950283755,1307.558349075267,108.0,90.0,134.0,214.11861071243945,323.0,26.20308022339904,627.7957666088723,231.22163563424004,255.40169635890965,208.6608903923692,203.8329573070301,231.1156645160169,164.16870157256315,166.97837638348773,188.9763444466856,163.1400631381862,162.37848251592834,165.20326349628067,31.197697051299453,56.270399728159866,150.28053874513895
2929442104,"25 Nov 2024, 03:23:30",Cricket Session 36,Cricket,4465,4.316391145054437,146.0,10.0,False,activities/3381980557.csv.gz,81.7943418799925,2705.0,18.83322864107072,30.1644463902546,132.39092855495582,477.68016039239967,60.29067971752106,627.6988767532403,91.0,75.0,132.0,207.91228730354592,415.0,16.605069575432847,562.4027371560917,362.3424502956492,326.9687913952383,251.85780365015583,240.4526786906338,189.41658837759724,110.11170336126304,249.8472644981024,136.92847022503855,188.6317284420417,164.40457178205904,102.34992060529048,26.76327554468283,64.9859470747927,224.86253804829215
2929442105,"17 Aug 2024, 03:23:30",Cricket Session 37,Cricket,3135,6.31979081411834,155.0,15.0,True,activities/3837484054.csv.gz,78.31730496336968,3069.0,25.68707904927328,30.19187974865852,147.8104303087157,198.05583615181965,63.10624301814055,1589.564799462388,97.0,61.0,154.0,162.30671648228773,531.0,23.18750914695476,498.119312884141,308.3321692330963,327.29117161550414,280.5224331660118,221.7616189244729,126.81802154186038,126.56913709506752,231.19550742225672,146.76683447264742,140.69433508812307,139.58764224236143,117.24767910313052,17.394466370491788,58.95475723640135,208.07595668003106
2929442106,"15 May 2023, 03:23:30",Cricket Session 38,Cricket,5338,9.952377633815336,159.0,11.0,False,activities/3926884527.csv.gz,59.52537323390298,3364.0,38.58949413983314,18.01564337686964,308.93349136180603,441.5087603254461,466.2141694050717,1773.5213081270724,114.0,77.0,120.0,271.9527160718173,371.0,19.28604902693703,914.8489368655936,341.950495822178,285.29516048901905,253.57688128782985,235.9585242276125,208.85476123990844,153.47053526596648,218.10980824778912,106.57860794138304,157.11193809855973,155.74029367921727,149.26934121455838,19.013623784061643,60.025923936025954,196.2988274230102
2929442107,"29 Jan 2023, 03:23:30",Cricket Session 39,Cricket,4541,7.494734748924906,145.0,18.0,True,activities/3903451070.csv.gz,75.83662228195084,3374.0,39.725651630485984,18.91084261468233,287.46700638301417,298.0477767533754,404.0762803110325,1924.686450571248,117.0,86.0,123.0,259.4594355894652,520.0,29.84861596105357,875.4161356788555,328.22539878873147,265.5638486081474,307.7211674347176,230.53482613005684,233.66047641114187,141.89401978037623,186.81667179124503,174.72289479690085,140.15968982868714,219.78501149015327,161.2558912618535,21.193435104215,62.62321339372243,168.13500461212053
2929442108,"12 Oct 2024, 03:23:30",Cricket Session 40,Cricket,5130,8.214741089177597,164.0,13.0,True,activities/3727276965.csv.gz,66.58610010547946,1872.0,19.71885695917506,24.681868509810336,311.06092164795456,156.38836619810078,408.29549247173577,1778.4990778894637,91.0,73.0,130.0,230.686224433503,695.0,17.768795555095664,431.8446121395176,387.6300977258994,315.37477280723374,255.90403108401867,170.12672629794943,214.06639030629907,117.45169034294128,120.03371075153922,146.57852822699022,151.53938030828266,166.3360360713407,167.0888543066185,23.210696768714755,69.24779752271206,108.0303396763853
2929442109,"18 May 2022, 03:23:30",Cricket Session 41,Cricket,6426,5.9929000061248745,176.0,16.0,False,activities/3151156428.csv.gz,61.78062118786518,2186.0,23.63498004004705,19.55148415751716,279.440727475299,150.510653320653,475.6052192209657,909.2054202348064,87.0,93.0,121.0,176.6620289542138,258.0,29.86194307018912,386.1831952939114,251.04552066583847,323.1039881305742,233.102818047034,207.7001199442347,143.7363109897021,150.59118900587023,220.90478349012645,163.7206996480331,133.33454504984277,212.1798089171128,162.1204082616326,32.16207209081444,65.32790952771796,198.8143051411138
2929442110,"05 Nov 2022, 03:23:30",Cricket Session 42,Cricket,6440,5.620911567353526,171.0,19.0,True,activities/3752785584.csv.gz,63.63341308076372,4146.0,37.92165397550921,31.252828712698623,189.1215289920092,350.3275844137702,401.5851472709666,1820.1243652156124,91.0,90.0,121.0,282.24992440944527,575.0,21.64245248422564,1170.20818660156,263.9918032614518,195.5303162995069,225.25222976741856,241.281718937937,132.80572124317902,131.25201363503106,165.5080935576103,118.03495337767096,108.56768612372868,194.12925939861373,108.87337720205488,25.32167189390877,53.1364587998286,148.95728420184926
2929442111,"23 Dec 2023, 03:23:30",Cricket Session 43,Cricket,4307,7.688488986831566,156.0,13.0,False,activities/3203528132.csv.gz,69.2350724851523,3355.0,26.3096218715947,24.97515968341503,238.4580536690069,338.1044190732829,342.94052663145214,1717.583013358358,92.0,76.0,127.0,297.32708128826664,216.0,20.09764776822631,997.5323577221344,319.36606680262935,240.9182911004884,233.86639602855607,196.0356319369397,132.66140588602326,182.2463758777065,174.36243283581587,100.96195480822836,139.13572173748943,177.9947117210256,118.07482153489984,26.250010670577296,66.2299494104199,156.9261895522343
2929442112,"27 Jul 2022, 03:23:30",Cricket Session 44,Cricket,4052,7.023336598269563,161.0,16.0,False,activities/3353001023.csv.gz,62.53838436811832,2164.0,15.566245124332545,29.40821951372381,164.82959595380584,234.25684832073105,233.6916332286268,1613.804219730776,95.0,70.0,134.0,295.3267668063628,383.0,22.987325400224712,639.0871233689691,242.7080232096889,266.24210257931594,253.2114690301743,215.0953991089528,126.08097919340705,156.8512664929562,159.18513229166032,140.87476736219014,188.65481008153893,202.1690067417639,130.2428590006639,25.255631054335577,69.8598533497971,143.2666190624943
2929442113,"02 Feb 2023, 03:23:30",Cricket Session 45,Cricket,2361,8.528803168325918,152.0,12.0,True,activities/3885911935.csv.gz,60.1162327380362,1727.0,18.67329827647885,17.469875061362984,271.1794086801452,131.2713877665293,144.14633833328284,850.244615447932,94.0,78.0,137.0,257.50986944889115,646.0,20.610997069609542,444.719544538235,377.10179526352726,270.8243151948286,216.85931644843143,141.28385347326693,188.08723760475343,118.8358412449798,121.33125113827826,133.0527603409082,129.19817604141306,174.77440017899085,107.6624111996678,31.59742380651792,56.81074265553639,109.19812602445043
2929442114,"02 Oct 2022, 03:23:30",Cricket Session 46,Cricket,2885,3.8588291732681377,173.0,12.0,True,activities/3912098812.csv.gz,84.2009971140177,1866.0,33.19554302930408,25.00187912289488,275.82174398737254,216.49666950708007,355.01084245757966,1370.0496646477754,85.0,78.0,149.0,187.0621350699873,697.0,24.588455503591923,349.0579440405964,227.25591312946628,313.40951102287715,294.8728555032819,179.5078231790713,239.08965395046056,161.54072895996018,215.83733441903,125.5984937035976,143.0484875120735,198.20228543834327,119.1387179552645,18.85739837812428,68.80510092721738,194.25360097712698
2929442115,"21 May 2023, 03:23:30",Cricket Session 47,Cricket,5155,4.271653089087349,140.0,11.0,False,activities/3270327932.csv.gz,72.33803938181131,3811.0,20.589772940159254,20.61265854622051,453.6374963018384,341.4880074888144,158.60445706242305,1254.069126622158,83.0,83.0,150.0,158.1390566805054,265.0,23.414163860045445,602.667945009406,224.88905533965456,182.2101760859613,238.44070408397224,178.918526715704,239.4679475806376,174.22302692769364,131.3829378422899,152.32308934191488,154.232240037501,220.38893579117783,115.14264226803238,15.483172585268928,50.53537040006789,118.2446440580609
