file,sid,t_s,t_e,dur,RF_rep_mean,RF_rep_peak,RF_ecc_mean,RF_ecc_peak,RF_con_mean,RF_con_peak,BF_rep_mean,BF_rep_peak,BF_ecc_mean,BF_ecc_peak,BF_con_mean,BF_con_peak,VM_rep_mean,VM_rep_peak,VM_ecc_mean,VM_ecc_peak,VM_con_mean,VM_con_peak,ST_rep_mean,ST_rep_peak,ST_ecc_mean,ST_ecc_peak,ST_con_mean,ST_con_peak
10Npie.txt,10,32.622,34.005,1.383,45.68944826390034,68.5238788486066,51.58113868555753,68.5238788486066,43.004077787502915,56.17594420704035,69.34510860072486,113.13237067838419,79.39698035930212,107.49462789189704,64.76357126234174,113.13237067838419,66.48360251783379,107.75722071410642,73.36429509208381,107.75722071410642,63.347455270833514,96.80732238172757,46.967836523419244,79.36555368492331,59.482684567263014,75.2560485276021,41.26370052027782,79.36555368492331
10Npie.txt,10,34.32,35.026,0.706,20.407779608239036,28.98955712301392,22.8947539883817,28.98955712301392,17.920805228096373,28.804895273622407,33.43428573840463,48.66815301232011,38.35438013080506,48.66815301232011,28.514191346004207,39.39270395727752,27.134071340299563,41.2224039755874,32.01059040876229,41.2224039755874,22.25755227183684,26.636727669468062,25.016184103467683,39.70321523154256,30.75717210470471,39.70321523154256,19.275196102230655,30.26067163315382
10Nsen.txt,10,0.378,1.545,1.167,7.823013129692519,24.732403854317262,2.3640720691246613,6.628992055053856,10.61612416456856,24.732403854317262,6.703664978274094,22.0405344472107,3.9909741782296875,5.759653255749198,8.091635011975571,22.0405344472107,16.697527731456326,44.18621802674775,9.24858544536957,33.59718258709832,20.50883887524424,44.18621802674775,37.69685896631438,60.2687853068088,44.014270487855946,60.2687853068088,34.46450462562925,49.02318129022744
10Nsen.txt,10,1.846,4.193,2.347,42.595670442830766,70.48501641473624,45.85650588268323,61.83333266596264,39.78736965957957,70.48501641473624,46.48071931222656,73.77696995900506,47.90827269578556,65.55577522474015,45.251279998550864,73.77696995900506,32.12416048705126,57.139127987306345,34.84288107005115,57.139127987306345,29.782740540074354,57.11621896765352,69.73439596116825,196.9412786282598,78.95332623344913,168.58891471400648,61.79485728099615,196.9412786282598
10Nsen.txt,10,4.497,7.13,2.633,5.46561974563736,41.30467405941465,2.7679719615892884,7.8428976147266365,6.3900559062086515,41.30467405941465,6.988453377198719,29.85002626240804,8.415199632803482,27.533996502178827,6.499532681754354,29.85002626240804,6.787958075939792,27.86669869226802,4.872927304153681,10.612523444480756,7.444205234858847,27.86669869226802,37.93405083169889,148.7330312646736,45.83862516561925,148.7330312646736,35.22529307933046,127.13543724036079
10Nsen.txt,10,7.473,9.701,2.228,56.378920848746326,102.16154735528029,67.74218541145883,94.08633494318275,51.98776509675847,102.16154735528029,64.64562747989288,100.20346137138274,74.73777512469235,98.14327274026644,60.745674967496825,100.20346137138274,50.35460685214845,101.30074326588858,50.97649378764019,69.82274706838211,50.11428837863235,101.30074326588858,66.6090584394324,205.95217927744955,80.69854501287615,99.47626070261448,61.164396857535365,205.95217927744955
10Nsen.txt,10,10.155,12.061,1.906,2.0538656687237955,4.948634501529417,1.9880711207031971,2.396905871585962,2.075339324271228,4.948634501529417,6.842844650394776,14.248298310274766,7.700309367847799,14.248298310274766,6.562990125352696,11.978341037709455,4.223681322523022,10.390982352175318,3.7146698765641695,4.792008314096117,4.3898096232569825,10.390982352175318,30.101964105242864,39.43429845245979,34.25197161729278,39.43429845245979,28.747507930468046,35.69592134020842
10Nsen.txt,10,12.373,13.114,0.741,33.225567255639326,54.80161156786247,28.09911160197197,38.620531696993034,38.33820496953939,54.80161156786247,35.310138866620946,56.23200997456623,29.080866069868087,36.76132725361617,41.52262117066018,56.23200997456623,23.667083887936048,46.695866192223576,20.04860979356255,27.73227968576264,27.275804682863786,46.695866192223576,40.72176519005087,55.159737951924015,36.34008368007734,47.65411581692339,45.09163623773336,55.159737951924015
10Nsen.txt,10,14.845,15.552,0.707,31.76845554111806,47.453898800344305,39.62997297960353,47.453898800344305,23.929145779012497,33.05182395450898,33.755341880257085,42.96155742614466,40.58657682187059,42.96155742614466,26.943404212489956,34.4257227100155,30.17793667983782,50.775830158661314,35.83266656589011,50.775830158661314,24.53918060702297,32.69516259935433,35.90164968580413,47.27088821774696,39.43071674554048,47.27088821774696,32.382551742055746,35.622985391688715
10Nsen.txt,10,15.855,18.528,2.673,5.924016769744354,38.626711200369684,4.173941393581645,16.1116402266658,6.519955175167863,38.626711200369684,6.097281506786406,33.50276901250528,5.7814649552048465,21.76466776417599,6.204823853087248,33.50276901250528,8.352908940894347,37.381103706582905,5.810312559750464,11.306120811586664,9.218717838986974,37.381103706582905,30.382098817507934,41.34925522115095,27.690691407843044,39.92440042107276,31.298581079876275,41.34925522115095
10Nsen.txt,10,19.12,21.521,2.401,63.53892917857486,148.55910017600354,89.60666793291163,135.72067124659847,56.906228670026266,148.55910017600354,63.73488400811107,118.61445006413408,92.4945197799452,118.61445006413408,56.41725463460887,105.48153189103857,63.460892270766024,150.81948110743724,98.60819347796762,150.81948110743724,54.51797916318651,130.2625864445035,61.71113238375738,108.6503172714593,86.76496834980696,108.6503172714593,55.336410275363356,95.62136576686619
10Nsen.txt,10,22.077,24.24,2.163,4.036913894682635,21.83129335562669,1.9700767164155317,2.2956353165940406,4.724586153625478,21.83129335562669,4.5471919343600025,23.405486566571113,3.2699913481924705,4.605621421016528,4.972138524951788,23.405486566571113,6.767099141699802,16.479749959051933,4.982615295570968,6.395792993472065,7.3608275932768645,16.479749959051933,29.493228320566367,46.542229572318206,32.81181596480344,46.542229572318206,28.389077163518916,36.98692028377984
10Nsen.txt,10,24.546,27.008,2.462,77.04386023463215,166.91926074726499,83.60173836613387,166.91926074726499,71.07614025926244,144.84622049241733,76.72175171886376,158.69593772609326,80.52898480674966,146.01655728593053,73.25714007255641,158.69593772609326,81.40295762421312,186.78040740661146,66.67845118340398,160.09204767651443,94.80237271736218,186.78040740661146,68.52697262531643,115.04009581269246,72.26313608402258,115.04009581269246,65.12703489291745,114.61374719587849
10Nsen.txt,10,27.361,28.15,0.789,5.0511809660003495,14.705726509914399,7.989894049748119,14.705726509914399,2.1199076622114355,3.273647089296261,6.911395133624741,22.456040303527377,10.956442294839496,22.456040303527377,2.8765885981345827,3.935049933124875,12.273723122103547,21.452494342161373,15.9440772516188,21.452494342161373,8.612661028359222,12.433052719147037,28.795196571327068,38.095472620099926,32.331935234143764,38.095472620099926,25.267411677276986,30.972471058989235
8Nsen.txt,8,3.169,5.447,2.278,5.263493462984533,23.85811487734027,2.4939689757102292,2.9501562266927084,5.502541594694905,23.85811487734027,9.261573009621372,52.79968607608867,6.401683775634958,7.425126443389468,9.508420864343135,52.79968607608867,7.931113508633948,21.93940338456298,3.8600023528035146,4.64543177294762,8.282506507778113,21.93940338456298,32.783298593041295,44.5263289679242,34.668828670742556,44.5263289679242,32.62055136172802,44.07663637088991
8Nsen.txt,8,5.769,7.576,1.807,50.1782507824671,114.33739514902743,82.77053769511382,114.33739514902743,43.37638220939301,98.47965526032908,63.54040410930082,107.94864319429385,87.01500480928395,107.94864319429385,58.64135700669566,107.75977376968808,62.530362420908936,95.85731199532661,78.5637388242961,85.78692841390357,59.18426647585422,95.85731199532661,41.13677487032767,112.91558194994462,65.23108318033302,112.91558194994462,36.10839748389178,60.782908587154715
8Nsen.txt,8,8.043,9.785,1.742,4.8435340337521575,15.73792778214555,2.7417537138316477,3.424234113890527,5.441828431605636,15.73792778214555,5.780707893177416,14.347313707587478,6.556141397094382,11.746622890644895,5.559972397224652,14.347313707587478,7.686227604735092,14.930979256412783,6.60677930614953,9.932529820092004,7.993504185305908,14.930979256412783,50.07714394598126,85.31898889611989,62.62124161035334,85.31898889611989,46.50633148399924,79.67910724657945
8Nsen.txt,8,10.178,11.797,1.619,71.66183577818035,130.6289422695563,72.95445363160962,130.6289422695563,71.11548324083458,107.9840000119158,82.59963587270367,134.33153532602998,89.8750471443911,134.33153532602998,79.52452794503967,131.81444681742363,86.26713619806371,145.2527026585156,95.84830582689433,145.2527026585156,82.21745026531545,142.86577264876433,50.6357457020558,97.49871429380849,63.92338684818114,97.49871429380849,45.0194404373051,97.00239720525524
8Nsen.txt,8,12.17,12.87,0.7,11.04356058181643,27.982645539783324,15.26231133315497,27.982645539783324,6.8248098304778955,17.954269950317233,9.55061021382185,22.24885780871661,13.754176750571512,22.24885780871661,5.34704367707219,8.41168759239958,17.52549402360632,33.89424759485945,23.684984360786704,33.89424759485945,11.366003686425941,24.183722160621702,59.977264687917234,85.39478718749088,55.90896855316627,77.63057809516955,64.0455608226682,85.39478718749088
8Nsen.txt,8,14.139,14.845,0.706,11.27842268514247,22.72408463228926,3.3883221720493126,3.4432325180161616,11.33470014957252,22.72408463228926,9.729846403055838,26.5975511767399,2.4685570891199426,2.4918267749824246,9.781638766208019,26.5975511767399,10.448411129610367,20.628266408881462,8.515915452785169,8.519400291337101,10.46219497894578,20.628266408881462,26.91715369247527,47.21022156986005,40.87804669317277,41.14858210198967,26.817575283055177,47.21022156986005
8Nsen.txt,8,15.146,16.864,1.718,72.54764837772507,126.38941843171445,81.76097057933885,116.93576664287673,70.69983323316661,126.38941843171445,76.56659674644192,131.1697816217153,84.5617000092241,130.8289098641501,74.96310643447933,131.1697816217153,84.5344729240264,151.47438714245874,82.24406962517715,98.38697634430204,84.99383403288019,151.47438714245874,35.94923686107638,60.50655377052871,52.832332338135906,60.50655377052871,32.563179277626986,51.822663021173135
8Nsen.txt,8,17.21,17.913,0.703,4.304696753051993,15.573434019468657,6.537682353612494,15.573434019468657,2.078054861583993,2.7109583956853065,8.096887172090453,12.216993405031886,10.266603627055533,12.216993405031886,5.933334684326976,8.416301502543257,8.697486633134732,18.035959166825155,11.796564417472899,18.035959166825155,5.607213047047527,8.977221487231553,31.995543313809197,58.15042509941468,20.071258346731458,23.77341163632776,43.885952471321374,58.15042509941468
8Nsen.txt,8,19.5,20.392,0.892,24.78074306603877,64.21196757577299,13.469186734450565,22.10665504273167,36.09229939762698,64.21196757577299,28.89300357191787,112.95580984320223,13.222101455756219,26.625222159401652,44.56390568807953,112.95580984320223,35.558574532292695,117.44472670248744,17.10892832028311,27.03638829869408,54.008220744302285,117.44472670248744,30.58480681398933,52.51237407530073,25.31934522256762,32.25730128920875,35.85026840541105,52.51237407530073
8Nsen.txt,8,21.899,22.788,0.889,18.912373471166934,41.475475682604674,26.441314447890708,41.475475682604674,11.400351462930178,22.67708375101211,20.10594013050962,39.74662793862505,26.3595539731235,39.74662793862505,13.866379352710606,22.415637594336303,23.981679088657195,51.692736633774864,35.23524712460892,51.692736633774864,12.753399969640203,23.395210221147078,27.576261896136547,41.16632833645315,26.978987311817146,41.16632833645315,28.172194290378826,37.362598157963305
9Npie.txt,9,1.496,2.281,0.785,36.773667733250846,56.01540543625564,38.835984396109275,56.01540543625564,30.659627929726117,42.35622771883313,72.52845411444251,116.08482859690876,71.85945003132454,116.08482859690876,74.5118147042922,106.25807512014167,91.64805449530259,126.95237801739911,93.53371103344848,126.95237801739911,86.05774950595084,122.07432952434839,96.31285224606384,197.40444206323235,109.7700539617142,197.40444206323235,56.41700675572664,72.59494906449765
9Npie.txt,9,2.781,3.481,0.7,17.631607581001976,32.24832824649169,16.462040433308438,19.171014132044885,18.801174728695514,32.24832824649169,43.696847428460146,63.56874776732383,38.83278837268226,46.680977293436754,48.560906484238025,63.56874776732383,49.36632244430313,61.48837699343446,54.3039736674268,61.48837699343446,44.42867122117944,51.81921890345704,25.66795979650673,40.86002335290804,28.212811792672387,40.86002335290804,23.123107800341078,32.575544128346614
9Npie.txt,9,5.596,6.319,0.723,23.852348501816955,36.36694763170422,22.08424604793981,33.957843571639394,25.615566694771793,36.36694763170422,42.36030377588337,80.98409750604333,28.444005260050222,36.8432391426805,56.23815947813686,80.98409750604333,70.71854704479094,108.22830305751646,59.65408193887518,80.365978524714,81.75244732997213,108.22830305751646,67.86074383775252,106.91574656831632,84.16706694458024,106.91574656831632,51.599465822380125,68.82306141738232
9Npie.txt,9,7.245,7.945,0.7,26.82031715108225,60.06121868322168,18.67232358712636,23.43322625371489,34.968310715038136,60.06121868322168,46.37459222001719,71.57342020218336,38.049026756704805,49.499180927105584,54.70015768332958,71.57342020218336,46.59728495850548,62.37992881947784,42.899604944467036,62.24685953765978,50.29496497254394,62.37992881947784,19.449735977836887,32.48988611947443,22.09310933798084,32.48988611947443,16.80636261769293,22.986987483935966
9Npie.txt,9,10.222,10.948,0.726,22.256561711828283,34.401404558056754,16.45988550664832,18.780712476951685,28.05323791700825,34.401404558056754,40.2118820045937,72.26875637520187,30.640417764490724,49.423146861102516,49.78334624469668,72.26875637520187,70.33931873975185,102.05845231912348,59.74137413703803,83.18788102408028,80.93726334246568,102.05845231912348,75.93608908895885,111.38767387836432,93.74456648988392,111.38767387836432,58.127611688033774,89.82707108082805
9Npie.txt,9,11.629,12.329,0.7,15.055562252050343,24.333310258017903,16.577559820616667,24.333310258017903,13.533564683484022,16.2895873743675,24.670820954402235,34.46728069259393,27.46960704204604,34.46728069259393,21.872034866758437,30.07869395217947,58.92757116911258,96.24071083842445,69.8029627721431,96.24071083842445,48.05217956608207,56.66992603424023,24.62644435911453,45.527396655107204,23.362501476985937,29.432327197290903,25.890387241243122,45.527396655107204
9Npie.txt,9,12.629,15.282,2.653,57.70375501228006,111.35166927797171,68.90768220019,95.3226402883622,52.59373114117515,111.35166927797171,48.070171993524795,79.44155892124279,44.692547058097,70.37278483496323,49.610680402603016,79.44155892124279,53.83593336762041,77.39639144957818,58.547470947713045,77.39639144957818,51.687037797336686,75.60931078638426,29.996952035200515,116.53599684267874,16.573120744471243,22.938920692564523,36.11945686648263,116.53599684267874
9Npie.txt,9,15.583,16.466,0.883,31.29663825975765,56.49713236761957,48.37836086399607,55.929380371730616,26.09895014089042,56.49713236761957,63.342826983960954,121.76897254318646,107.76367748498612,121.76897254318646,49.82629049472732,95.8954144368458,78.19839130058071,121.49448285179389,99.93502410286442,119.89895917056626,71.58429032972333,121.49448285179389,55.70644211213821,106.65231498840274,91.07285600330935,106.48776452622283,44.945022227970924,106.65231498840274
9Npie.txt,9,16.838,19.949,3.111,52.43344025433499,127.2929958736339,61.991970730654366,127.2929958736339,46.789215970005316,120.9090772336185,61.08808690206863,185.59167359375675,82.06375699925879,185.59167359375675,48.702146737316774,86.2890731969732,51.02194472893863,91.46216019009998,50.95389658546285,67.43573684499329,51.06212653145118,91.46216019009998,32.93445092781939,106.4106043178934,30.018605015524372,44.360431616533866,34.65623110609175,106.4106043178934
9Npie.txt,9,21.006,21.709,0.703,28.215896787707006,101.3570885967321,17.886829226421032,24.021673938593548,38.51562040705751,101.3570885967321,55.35113192698201,81.28494731053351,47.37922626348291,62.82989826432814,63.300390131209795,81.28494731053351,58.607161126810595,96.89294648942443,55.36936401116052,82.60805327459272,61.835759955200295,96.89294648942443,29.870224877882134,48.49832242014419,32.29214232616213,48.49832242014419,27.4551878768984,35.890214903789186
7Nsen.txt,7,2.817,3.688,0.871,22.439151115839582,35.28176037180592,16.62258276750735,22.350666435511236,28.24237871107931,35.28176037180592,12.665047372131296,31.852728297946353,5.035182483657269,9.799382503721825,20.277412570494146,31.852728297946353,9.736813270774277,19.86028789065438,5.595797691889927,9.947245185726551,13.868331107505224,19.86028789065438,9.185546766618693,21.414034861985005,5.3153353171127495,9.090945180292763,13.046881584359713,21.414034861985005
7Nsen.txt,7,4.857,5.576,0.719,16.287340118493546,26.42032590689197,20.01281126037729,26.42032590689197,12.572217507559476,19.003342982210413,11.74274277156675,22.278998389273358,17.29617131201865,22.278998389273358,6.204740421504993,10.115280927183322,14.142326918259354,27.040545595281586,18.82931465802261,27.040545595281586,9.468358588884326,14.077719129069791,13.38474660809949,51.16111269825488,19.852871408382352,51.16111269825488,6.934588821150747,9.926975974022167
7Nsen.txt,7,6.801,7.509,0.708,19.74887083699207,31.38779441472284,14.988367634904005,22.170935082470766,24.509374039080132,31.38779441472284,10.975875011884504,29.181833866933587,4.085067958021981,9.965308572035758,17.866682065747028,29.181833866933587,8.415756941795594,15.727357066960598,4.846997827311937,8.211632113381285,11.984516056279253,15.727357066960598,6.8054172867202825,17.97932652094048,3.901650152961954,5.737062170634061,9.70918442047861,17.97932652094048
7Nsen.txt,7,8.816,9.517,0.701,13.46961884674544,20.839573537942613,14.830594497275253,20.839573537942613,12.112520619721408,14.098822601693092,12.75770580852431,22.787297696758507,14.871060169794426,22.787297696758507,10.650372399850403,18.64295572886893,13.617972163859598,25.75720941179711,18.907613976012055,25.75720941179711,8.343400556300168,14.486596956117967,9.45866932120412,16.634150985624682,9.766933422702657,16.634150985624682,9.151283465008996,12.16951446864777
7Nsen.txt,7,10.745,11.484,0.739,24.002043357594648,31.839360037499453,20.669809573060842,26.850595786539085,27.325271104872957,31.839360037499453,12.993857515126683,25.625265502254823,8.379159048524992,12.621397043304178,17.59608382371053,25.625265502254823,9.985151254406249,22.23548722402101,6.621041165163126,9.132505979170826,13.340169154218986,22.23548722402101,8.429476421875139,14.883829005753002,5.366436131293561,7.06760701604985,11.484238225184875,14.883829005753002
7Nsen.txt,7,12.876,13.601,0.725,12.904480347739877,24.040985464578814,16.53575608348549,24.040985464578814,9.283208126417804,11.988291218619079,9.81192598877303,25.923315223573685,14.412630663756037,25.923315223573685,5.223895431351963,7.219024850078792,8.82295417346611,14.854277184884406,10.711972479597613,14.854277184884406,6.939139774514034,11.216552874111734,7.197693147111011,12.106790463802541,8.518287716257856,12.106790463802541,5.88073657953206,8.621636168900702
7Nsen.txt,7,14.518,15.297,0.779,24.994459178194013,52.43698275061918,16.238409352631397,27.87953562923642,33.7280575939475,52.43698275061918,18.989294340902195,54.01667013204049,7.259735468862239,14.590620287086894,30.688777420962563,54.01667013204049,12.373245954970434,32.670181683182285,5.383303906924421,8.544259096110057,19.345265074688125,32.670181683182285,9.819296900000534,22.561207668943776,6.015716828835845,8.801199737290698,13.613124201751978,22.561207668943776
7Nsen.txt,7,16.046,16.822,0.776,18.653210812153542,33.40997169518894,20.215065108794906,33.40997169518894,17.09135651551218,22.642047819212596,20.65362853578054,35.534850625542965,27.456512405113,35.534850625542965,13.85074466644808,20.71381087594911,16.158945719775108,20.90061502571349,16.46678025525332,20.90061502571349,15.851111184296895,20.863691957679773,17.247642668122182,30.62170849909017,16.03035993903711,29.76201234585628,18.46492539720726,30.62170849909017
7Nsen.txt,7,17.828,18.6,0.772,29.770051335436634,63.402093861496446,23.169610110418223,35.29608817179691,36.37049256045505,63.402093861496446,27.64950456928352,57.33498562568595,13.47693829648567,16.263292627247374,41.822070842081374,57.33498562568595,16.46378659707732,34.19963941852575,9.155925906313026,12.46247464263024,23.771647287841613,34.19963941852575,16.82929303373753,52.45091388496509,11.173138504774927,16.211283174195884,22.485447562700134,52.45091388496509
7Nsen.txt,7,19.37,20.103,0.733,25.58000395962774,42.63915357644198,32.26224543487182,42.63915357644198,18.915970226823017,26.69515464994924,31.869479393943354,60.21784495342776,40.01138707919658,60.21784495342776,23.749756743254842,32.45278533494153,23.962854605186305,36.91903700121931,29.1575765089418,36.91903700121931,18.782287257026876,25.61336405346769,36.99733292272271,131.6856186406542,52.68850175727416,131.6856186406542,21.34891931660328,25.939695638218573
