file,sid,VM_trend_slope,VM_mean,VM_p90,VM_p10,RF_trend_slope,RF_mean,RF_p90,RF_p10,BF_trend_slope,BF_mean,BF_p90,BF_p10,ST_trend_slope,ST_mean,ST_p90,ST_p10
4Nsen.txt,4,-0.032778802720318995,24.013730615857607,77.10226473644691,1.4091386123536715,-0.0413125682182842,26.137972875307568,74.41435232765296,2.1093277523233454,-0.0411125780661863,33.19147338524169,79.44405965380538,9.378837536275077,-0.02974322061285941,25.097772836526662,76.42013804685763,3.257150389249749
5Nmar.txt,5,-0.02064184650453851,47.60808178214346,76.44889371722006,28.15385395711685,-0.05587318632571537,59.878458552874754,82.30524854266677,45.566753874744634,-0.2302134705418138,30.507174875352,75.16358366346972,6.782718311234736,-0.020754767935077696,28.854298440882147,69.16310890259393,6.929913878209156
5Npie.txt,5,-0.06310586576577193,47.95083954913125,78.86601589423772,25.214183382494863,0.02434214024326187,54.75863527138638,87.74616343696633,32.27529468958456,-0.04265345462517607,43.343067419843564,89.12327991458346,9.819602562057936,-0.07203289838141294,37.845824938785796,84.6940457787726,3.5934347476375823
5Nsen.txt,5,-0.15204466881651255,33.013512585542756,80.00638673481052,4.0883401107278186,-0.132536997735739,36.896249946380024,82.17430052340099,8.956919111252784,-0.23735890720035097,37.99078760436007,73.30560578811547,9.567651006501556,-0.05987183322414328,41.86715026015768,78.35264783389022,19.095496401065088
6Nmar.txt,6,-0.09201279454122954,30.55584840178584,83.19454633617597,7.400002995000646,-0.06411435406077495,31.249214243265477,80.13325390741424,8.858506150647797,-0.03549246345050439,28.895709961757934,64.76426058811435,9.81243088931275,-0.09141747819513282,39.150188449350445,73.61157239683406,17.158890241891868
6Npie.txt,6,-0.004663190921401685,59.3183618634159,82.63857320544787,40.73586250360691,-0.00682411165801398,50.07305282605964,73.91454773704461,32.478080351371325,0.003478355043132611,30.85831056867637,66.08431856957783,4.978005328872028,0.016905555700623482,33.85742936703507,75.71934696739318,6.138027282102135
6Nsen.txt,6,0.01101435181196365,37.77685714743537,79.17167236690479,11.694604920656854,0.008200514114174677,46.558619469706635,86.29090332162711,14.84423508145679,0.014886820334446728,63.706409530832715,85.4792139461012,42.93986944892146,-0.1368261399961095,58.268602682354434,83.41874505407787,34.628100650506084
7Nmar.txt,7,0.17001642400593345,28.201439738537974,61.441187991864986,5.553316068079255,0.12235009153597635,40.55183762602954,73.26910267179593,12.964745046908506,0.09483072597639576,38.28599268959945,71.32243955248344,15.614363783695943,0.12116901238450041,49.170086524175744,76.39479579131495,16.529016293954474
7Npie.txt,7,-0.004680709644429887,30.691468587161726,61.881986090961796,14.091143751808122,-0.02272790980218317,52.5963374591272,76.88077997149905,29.170173131948278,0.031149628130420732,47.22384030186656,87.26791788312568,18.80829344498266,0.006718231831315999,40.72400189810348,88.7165734129244,7.478911862138829
7Nsen.txt,7,0.012654646704965342,21.28969159209971,65.13393011314798,1.7483263729703769,0.019089658545657164,25.79889880343832,71.74468963021471,2.6106998086891027,0.023597021079442042,24.93475453006893,76.3699274450759,3.1593617911491445,0.006340971370211426,24.541302470844595,69.5407287617184,4.338751882994687
8Nmar.txt,8,-0.01657018629939621,23.253033147986137,56.73020729905533,7.656885830109303,-0.026712908439216157,43.75646461562141,71.30421913509961,25.36102154557261,0.021271102698233443,45.472228071321595,69.59688330382734,20.608147971031354,0.08991729166391023,36.09668161925159,73.50924338099176,8.065010919462981
8Npie.txt,8,0.06812225261086226,60.37362333183925,85.51490351225017,41.008609581675024,0.01625651696786397,53.526789733271535,85.88256474011425,25.748838208443054,-0.01220134204262201,50.07511679584662,86.9896032614736,21.845069780098445,-0.03326551315237416,38.60644835374896,86.39401239310436,7.612718743104912
8Nsen.txt,8,0.05972240096987064,31.52273742102011,84.94379447047957,4.580956553560698,0.05329551510065106,25.770727338080974,79.11275942464043,2.321025453042048,0.04215843804644133,29.44547527819252,81.61395836518008,4.447712255253191,-0.05977046366322506,49.205342672120985,82.48773244198713,26.012314735565965
9Nmar.txt,9,-0.12966927838952777,30.557272285716603,76.47458704095415,11.176850372686651,-0.09989956521941945,26.04947348672718,75.0427538684418,5.991518218469658,-0.2777564731759129,29.514548427276836,84.90585473261386,2.8103434517087305,-0.2285959056551885,28.167809050662417,79.84908705200512,5.231637890742386
9Npie.txt,9,0.005614142903419274,58.53942443995477,84.60516204527586,39.855195351603314,0.02072907533131824,41.55469652409623,86.95826356292842,16.216795663644554,0.02405947151282626,55.66438300988729,83.3933889017712,32.524901148927256,-0.0018819737833920837,39.642483073756964,84.57816178447655,17.89943170128541
9Nsen.txt,9,0.022375872462724794,49.69069830849855,86.88592076009395,17.768391496568604,0.016283831563315334,31.497658456303046,77.1464216373895,8.761076427518708,0.029779566424177565,58.65275329011299,80.60047244459425,39.25406715322399,0.01947241274683354,51.44302285197281,76.50849794657233,29.587987927378908
