Heart_Rate,Reaction_Time,Swing_Speed,Grip_Pressure,Performance_Index
105.218502332812,417.623696118543,34.046867699593,44.3487559584243,82.68522732631183
113.266191106983,482.780734339129,33.8878377302457,43.9610226368306,64.02139783290062
129.787800264216,545.968128171184,21.5732369370229,40.6100218381873,36.36041117135736
108.474406935102,451.871954920106,34.7523457452313,34.998675975129,69.68135087374063
107.026451640037,422.754507073147,28.5632530104851,38.5488361785741,75.7469000299896
149.021395581357,437.019835657695,36.2461309503104,38.8771599013949,65.59393545126254
106.325459468959,488.716930832702,22.9836665386856,32.180921965971,53.845786251542684
114.669830041263,422.300865576146,34.6468300652831,40.2533588189818,77.71428776985482
86.3219586513405,490.561266144308,26.8340587438184,34.327431149554,61.25340619989681
100.361805027479,438.520379236984,38.3289965922475,36.0437418912064,77.32092946072495
97.9825740821104,459.295819820321,25.8469936447901,27.2834512650385,62.735745796606146
95.7074295653435,448.313391288453,29.7390117902254,35.7539325327956,71.58314778840331
116.134052641787,526.565163312949,34.6120960724592,28.0453616962252,45.97134998285055
120.019085259774,550.049255786313,33.2339445915697,22.2485042905719,35.959417439279754
156.271246047527,424.24924528366,37.4722584779583,38.8280653615784,67.57966327378652
151.879335719774,535.471028067367,31.5751324846658,23.9753201187416,31.4999631658122
121.235853354,505.216360170901,29.7796589200333,16.544816386035,42.80435817645415
100.220837130302,488.353992139399,27.3456482564796,47.2499087995397,63.98848195877231
120.243166128905,515.850846138915,30.1338125623377,31.1970434410665,46.701465891626476
103.926577877443,406.842600644657,36.1708273098513,35.0676900968939,82.89974874239198
111.736472670174,501.034739029665,27.8230489663427,34.5920198122267,52.83128771933002
121.533034803479,507.226658304707,33.6976185207127,30.6275973526737,50.10182961308129
141.71458824201,450.773759116226,32.4853298169165,29.2410152788179,58.03747238030331
127.763021179072,443.221759394484,26.6922429476864,34.2314632355406,62.62606429667369
152.438441614938,486.952735898034,35.1379529080259,37.2792490996931,50.9411144140436
141.604420882577,575.433449223287,20.0,35.7587651241168,23.145870075266323
87.4226796569769,467.00447166096,28.2374380469725,35.3532962743757,68.04077129153313
177.23214600579,497.970869769424,32.6933469877563,10.684695276113,29.54541503547898
119.69471527857,479.824742258533,28.9267969248813,23.247709757,51.96365255990414
94.1708148661802,400.0,26.8344245997726,47.0318128789509,87.39547486717547
114.699667428321,529.440348581148,27.0794556224388,20.6795852676997,38.72857640780042
78.6531459197958,447.266897617499,20.3328503532629,23.8158338117836,66.39727252260099
142.462161034826,464.760726099071,33.626467324841,34.1985520952014,56.983178804308096
120.050973594191,485.994744561297,38.0176674437906,31.3006374575704,58.274015255508814
130.762461668873,512.183388066027,33.7408213180243,34.3199169286694,48.10233351778183
122.401053464808,502.19821860173,26.6783970783632,24.7442881147257,45.14868021622849
118.127016191517,455.691976418699,25.6654861229731,26.6235777502413,58.20538403583362
82.3410859922243,452.651268047989,36.9856868309164,44.1391637077144,81.01891343014806
115.613985466269,519.759116669769,22.5192497172681,25.2729045763172,40.56605440130019
109.968411194842,471.268510174778,27.2488651045557,34.2111782982308,60.31785229927983
120.127798738528,572.306945744606,32.184278901912,36.6927770718468,35.8607882514458
77.363242058887,420.195770783655,33.4356814359566,38.2764306207795,86.19314581284185
161.351185345575,594.775030954356,28.5525636958503,15.999497268861,9.32702035635711
126.893622615203,556.332215951471,31.3321170683424,21.8320088945748,31.516649112536932
132.131905293263,508.152080747382,32.2951038341496,23.9737712915033,43.7054048493213
84.9208704841936,428.561158996219,34.3432720486831,46.4320963224808,86.06353672137969
102.386998779035,400.0,27.1602874548099,34.2063664820597,80.11298578430764
101.492645656346,435.183849869555,40.0,29.1498706928285,75.82566679352666
70.0,465.479922801945,28.9988777395776,35.8594090981813,73.40411573003936
113.129055113996,482.644122743902,33.3108470790278,23.2113249387295,55.09750127833536
120.727390981106,538.64609345937,21.5956677938811,29.7588492388571,35.94319793219797
162.517710386982,527.805358728638,37.5416074901412,11.6008544880834,28.564877682438865
130.736022666505,473.65993214094,27.4895869782505,37.9120392604641,56.16341806505041
152.277012789347,498.957968327039,30.9968140044319,17.8892970028152,37.7444837783146
126.075919664081,428.044691462497,34.1288491245724,45.1235661969099,75.18056669826103
100.041704170911,488.776665811109,26.8583756375812,27.0831152204713,55.224037742779586
120.842793776218,459.14963771772,31.6062514257855,27.9862665932842,60.213273486294895
104.900193786084,432.648096578614,32.8474035995499,50.0,80.75105803035812
129.734602551256,542.02180171537,23.3837128955393,26.3426288137419,32.29429620328477
152.302006792239,492.887747838073,27.0235259413468,30.0696101829952,42.37443662692863
168.83252121362,496.983127002035,27.9567738591571,22.5597177108627,34.50419816091033
146.921429766029,501.424424068184,32.7083559324163,32.4544837431252,45.4415031780093
131.427161554095,457.150538923739,27.7877411672209,31.368597623998,57.54965474856183
116.928850059808,462.002323497765,24.8921700496849,37.8928263192503,61.25607335706385
82.6294897024175,450.726935681816,27.047368977432,36.2259209350321,73.11003329966147
172.295868384571,540.532583399341,30.4508843420322,18.9378471933906,22.410158557104193
95.8391781795095,496.145354731799,28.5996890214386,24.7554467403851,54.327451423203165
97.2566906757569,430.262204687458,34.2036012116144,42.3522520659159,80.74993664277923
115.815291494889,452.263767924163,32.1532716960895,46.0988208902883,71.08282914588747
138.116461228452,537.357337323951,33.5382475286934,42.8576173212101,43.39577580712831
90.8672896626153,434.869997050388,32.1391676807682,38.9402441293689,78.72828290296061
125.770055568938,480.815032959848,27.3821185719717,26.119083181001,50.612509810859294
140.11383049524,540.242018688088,33.7842773123478,32.1436384541859,37.797653705430776
130.611434469216,522.032779338823,20.0,19.9860759959704,32.734793117156954
131.393063079653,482.890883348235,28.9626685368746,18.0138013369988,46.07128778072476
134.377280331101,571.677988239389,24.0333724490154,19.2253874619119,21.00535589756421
134.020375273516,462.949148826807,23.3469002626357,44.8471746566918,58.855860852500584
126.773131468582,530.808930379783,37.885688496405,29.4424207998933,44.459695682220755
148.557024287443,490.118324185908,25.4410184157691,36.0117583826816,45.70940364472262
121.186139124933,495.134379968431,27.5563323649176,41.5570766048622,54.72504560997579
116.891782577101,464.949622744819,27.813464462176,38.1704499704141,62.1104043021937
114.399392826034,502.021145738771,28.1569399045398,10.0,41.76715417745708
141.413250456871,543.162122481748,30.8393643586225,10.0,25.966733000546462
149.971625910933,531.341405133872,26.9380873411511,32.3437010674747,34.195155807695826
142.078452855042,466.135401608915,30.5867434538683,36.286787493801,56.07978838429254
158.812386645861,480.650701318803,34.9247273516715,30.6754098698981,48.046065838593485
127.862099206317,518.363959882341,28.6512353307246,39.4772772848171,46.87841566604611
100.097741913194,406.452486399445,40.0,38.6649909357551,87.39724492627164
80.8013404951902,473.430844747271,33.1139417857681,27.1976009965071,67.12358370374936
124.226140836876,514.102007709649,35.6494510683962,17.0847096617141,42.996477502594416
118.243268677135,463.832242827606,26.3130138299819,33.143138620815,59.18790203795464
154.149748805544,612.234880906923,20.148824191518,10.0,0.0
85.9714205186302,461.319676685977,37.3517814775702,50.0,80.5663420090933
109.964805459939,448.938206593671,31.1992655825821,24.8565566160625,64.00277461923866
106.080626800105,475.408060517219,32.0068367979267,32.3870884740609,61.88406160565984
91.5929026197665,430.987561892814,30.389978131432,34.6872058490373,76.85861527742735
127.138649219672,563.952242517287,32.9271269776405,33.0437728286645,35.04242618579622
125.916474827876,472.032698161965,35.8097222888447,16.6141384343163,53.04071436729368
141.760148869301,537.797059733866,20.0,20.6144702692786,26.22597657751574
117.515067015418,583.210413803285,26.494960158442,22.3501037019934,24.895905040847822
133.754379701222,413.147738055247,29.846271233442,36.4863590136508,71.21926060361199
134.682334447373,510.265780739573,22.0368461197883,26.2476513127693,38.32263002386613
139.796377899036,545.433627090541,29.2196912402645,16.3932900368509,27.668192679018667
148.55987474927,479.151024762442,27.1928522456959,39.8121429894674,50.94402499696308
119.88471679823,464.316187446445,25.4128763261502,38.3326082433952,60.37650674675429
98.2907557041865,461.368454858456,29.0088913971787,36.278153417144,67.50031976739774
148.233861661863,511.553716043128,35.2102268195486,22.7875295452735,39.76714700397934
138.114018897908,485.714251896684,26.0430364771472,23.6927764080696,44.58192850408365
136.468745460704,581.850884202213,31.5131746888416,10.2807615528906,17.9322207110538
124.317031976188,453.763379043921,23.7496366305338,14.7121918007271,51.17321930124806
128.512226061297,461.484956499252,25.1855894149291,26.1566541896833,53.696968645437614
107.094815161584,496.650991242705,28.8875097378721,33.264914356015,55.0815672666691
105.70562189965,422.284138457782,36.8799783028754,27.1788456429057,75.61470508345917
111.260910829011,508.735507681255,27.8659466545146,38.0438918057587,52.48244246096042
121.877315274491,476.038987889021,28.6633969535582,27.3651484718551,53.96135376744089
131.016919912141,495.508492638399,26.8144770889218,28.3496102670278,46.244541162297914
93.4739971323248,493.229350864612,30.2620646407822,29.371895959415,58.42917482066521
128.726023928374,515.364771513165,20.6510696086906,23.5345325207151,36.703055544288866
107.94100957633,522.594359696983,26.4651658168764,29.6567029543433,45.607870994221805
134.048948051285,506.503561687082,30.5263842112554,37.9023464050478,48.5893010452147
143.145741791006,491.782790961331,36.6134804455039,27.1852559998702,48.573284742279675
93.7167794476521,482.635565953629,35.8442187144764,30.5808259975016,64.35029384987064
134.672523067533,528.63632390152,28.0524035292755,22.3363581019306,35.089459226592865
153.645993402714,460.256976636412,24.6369066475115,17.1517201919067,43.62853825164855
84.6039638886191,465.564286536118,39.7583833388331,48.1793027037987,80.28993019958148
110.426097130655,462.998290106536,27.9527866841223,26.788838386245,59.52514122876775
98.9362315361109,500.356649849277,30.8236409224846,23.3581240166257,53.0216161711583
116.538199756323,471.990207291296,28.8405617540367,33.1457295993998,58.83724750581045
99.8285016200693,400.0,35.0558400356714,27.6588525407814,81.98444635243969
114.273299896446,479.697669086399,28.0836035691436,21.5204253417949,52.211087988891904
93.7283520611545,484.259346237947,27.3735050132326,29.2828276075435,59.13126909871986
134.756941909597,467.229523775024,40.0,29.5086912508466,59.541607564380115
71.2855600544699,509.663004187933,28.6712767863083,28.9675950585983,58.90713155981187
145.455825800367,426.008555822335,30.0118061484644,17.3116293542994,57.07988674604814
117.26110971833,460.121875557294,23.6327169759119,26.7937304603507,56.3568568509878
116.571556655,453.147584451963,33.0371640045635,35.9874075741231,66.87425108802213
112.382123505209,419.167845825398,31.2764370386328,25.0642491035228,71.01181685012715
123.247349740932,508.403296060653,32.0779969771454,21.4251489993582,44.699737664036746
140.896047277339,576.640037626714,20.0,10.3902698132294,12.380986956892018
111.379077710248,491.151817626215,33.2608085821616,35.1213038383374,58.366840523660116
137.896398708743,524.072136531948,32.0149168509867,33.0084474454622,41.89684137349573
121.754196633556,556.103276004494,25.2731795343131,19.9061059957749,29.010487009059183
114.87823623293,481.115977943776,31.969433971891,46.1146823767178,63.97241290552307
135.903918357906,499.81546803339,22.5791113555859,28.5920017124357,41.90106764622213
124.075285279227,492.623126997439,30.808222310976,19.0498995289926,46.82707905138491
127.820902658686,518.600705869234,31.0732937578797,20.6777166511304,40.16366701462564
118.041838305276,485.388447302918,32.0802305965299,16.271415863668,49.64074168685133
114.475710203917,474.321134327994,25.9371967913456,23.4896078658408,53.25873284716886
104.744359318095,409.752986013165,29.1147004636361,30.9342424527846,76.67683737921801
93.0371004253167,400.0,32.8332810442161,25.1035969920325,81.50319242895803
116.613849880085,469.957901380523,38.2082383126878,22.9146820980211,59.75328036126311
121.641662155666,487.250080863144,29.4031974865223,21.0589552471512,48.92701963101199
123.969237336833,516.229912506458,28.4835967051927,27.3154204284042,43.2099869619218
126.50557585281,528.098878821728,35.583199537742,30.5733956203918,44.52451473978459
121.45656433733,400.0,40.0,31.6096052944788,80.68720734995577
125.899714479492,483.083541987392,27.3634266703818,14.6569407821043,45.192422462954276
140.046952325579,616.549323559201,24.4383714770135,14.0892455652389,6.336993944779377
87.4072850447041,461.803179890102,28.7623489362663,17.47562046486,62.11979719451912
103.536734506292,563.798607849798,28.1832495986757,28.6919977799122,36.80763389777515
141.304826594947,521.867186357108,31.4582530863979,28.4680230613146,39.40959450740724
129.925406403205,474.680990749888,30.3291088841118,38.0733332137134,57.60717898326176
137.644875019324,490.999788613648,26.3069847414137,28.3011768518229,45.43553169621562
101.442224994978,415.571908995977,32.3501098822007,28.2000067282732,76.52509155775635
113.076362524013,524.756071868961,30.6833219005748,20.0870962655272,41.881070049979364
119.86693466858,457.778727923021,32.098849950851,32.4707348087162,62.93250663141728
107.537376736795,477.505215272726,25.2007613534305,31.6350191554106,57.24899239912558
106.878689421052,414.155706656168,31.0833423575053,31.2806634619684,76.16792262821086
84.7050105238417,400.0,40.0,38.9812374594701,93.02699123470344
118.495145667594,517.571098004866,32.2642048058407,32.7079666657992,48.414313086465825
124.926610863084,576.454844294942,20.0,28.6235483660289,24.09313738089359
138.735296403453,463.118550087924,34.8423082629081,36.4019420433693,59.87024508721871
136.982835351442,516.548556513315,27.5494446178995,29.132833547789,40.14715442008719
140.320865480787,473.395353579791,31.6534288674802,30.6728561015455,52.87754225484578
117.873488407967,468.569624570327,36.6628317755317,35.3935454587973,64.24149956977499
122.535205591759,558.463468092911,31.4164180042736,44.1566070505055,41.48242430572776
91.6041051475276,426.579552256097,30.7872931693519,24.4060326905204,73.85307416452399
136.914374753989,509.318659740747,25.7559767618756,25.8831030369527,39.71816096818125
126.954202672932,449.082508830154,37.0731903546902,35.5655150951915,67.13880645937141
127.568289524005,501.732369251298,23.3394679868546,12.6776186136632,37.22447130285236
112.462010925295,497.544541113078,32.1545552258921,28.3370504903722,53.08361220256036
129.109243738692,518.176395312558,25.5541647785455,23.0589303922434,38.16726259834826
93.7448928178412,411.663453274307,33.8339713305066,45.9297149905706,87.62817378608439
133.564035742108,563.568090217785,29.3379045242982,22.0632307431013,27.110612263305732
134.371739657752,462.215847099884,31.6364362712348,29.9703501638561,56.884595389067
106.991386887938,501.320356473051,34.1753223542691,23.7127000550685,52.58765455941822
149.203040214304,498.83891385587,29.8074394787048,29.0941542930502,42.6486900835629
105.690422373491,436.799230719867,29.7158525781245,24.7223986467147,67.33018362803256
114.232526592518,428.158916834927,34.5942958433953,45.2265018540332,78.4095053229601
130.017145226779,524.660025884759,29.4358084605971,17.1796108166027,35.795032094789875
163.807067455317,603.909945389443,21.4402947056904,10.0,0.31468937788714946
113.760811923919,516.368287075488,29.6011564746003,26.6771832288526,46.038774266833485
131.467169803558,505.28364409923,32.7941533828675,26.8763847230964,46.06300244138177
112.77841998891,493.074986427835,29.154218638676,36.4409036277359,56.017446948774044
123.696603039919,475.462889053055,31.6646357004507,34.5322087618194,58.16483272188974
140.194769426749,550.499684496678,21.3752068571207,14.3775595897245,21.499769118151345
130.551121384224,483.795802904646,34.1116957935069,25.8375630666651,51.92810932136288
108.019774426714,490.678686322767,32.9919581387688,27.1178646574174,55.83929304033571
117.453924422121,403.71152169421,39.2201346875011,37.7956503738726,82.96239372089417
122.521016460129,496.373686053977,28.135595856322,31.3820856077412,50.101433455089165
159.398144307461,509.259188676464,30.2151254347183,35.447198943754,40.330690695726624
122.22718881169,510.543011764828,27.0316130430239,26.2279896754087,43.89258276697662
94.1328867388087,478.003315778603,33.9778577445811,42.0560654551214,69.28464147104528
91.2194169188781,400.0,40.0,50.0,96.00896543807696
113.423534356081,461.936315074291,23.4461155087638,15.9525639615871,52.225274013610424
104.896950762992,536.312893412814,24.535759645531,32.6820461096534,43.21955118468792
141.397474068773,484.427644525685,31.6611980749113,24.8222863800601,47.38065758277709
90.1373789575679,444.75350929071,39.5553301269423,33.205559883594,77.75215341209348
122.706600934922,464.736294284492,23.3712540626632,22.1815315106201,51.759450589385416
145.080196950987,575.50579844844,32.19817680042,19.1720961736537,21.435674783424965
141.166935203978,509.781555623319,25.6692488912574,17.8036409144661,35.09940355950949
112.139409014509,451.630013746603,25.3645885699579,28.4612382997696,61.353526791886935
123.759206021488,429.509705689546,33.9838604437617,35.9986709868852,71.49494922646088
102.2234820515,414.267256876566,30.9393783220757,29.523091912654,76.50170771326202
145.033735574298,461.26021539185,25.8085559665613,30.2302051823715,51.618030415776914
110.344886197682,401.213486070176,28.9500173234891,36.497810642016,79.66686972191496
125.017471012518,430.935981006519,24.7084271551626,34.6977959489661,65.605703368707
117.822450414945,467.034122756229,31.8702243583195,30.8541267592688,60.324893367107876
125.662910351723,542.637511589156,33.2455991881097,19.675888743676,35.33120918628268
89.2445412679166,425.163940264643,33.0990019467855,31.2985965378764,78.85722141382617
124.610613780421,509.511271008329,25.8421396565612,24.9931620514555,42.435924760527485
100.719469374363,400.0,40.0,27.5814191878997,84.21605733538551
125.086069842712,509.191825167272,20.0,23.9050219177695,39.00007936916879
122.161070367411,550.787613931327,25.1652865574346,22.3760497480896,31.22732141654473
143.854362204196,455.124436305776,37.9699133776863,35.3645381907245,61.73269010371823
136.141341546902,570.505204328892,21.6293804830715,35.6285142506413,26.52613943713303
103.886433177041,524.04306057316,28.1144727373085,17.9345921584315,42.17743445172374
137.323829939231,491.704042163132,30.7618833495416,24.7975091019242,46.11172206161605
83.2761580994778,466.72562803142,40.0,40.9479208667983,77.4205877842769
103.972504105357,416.258110128793,29.2433730734785,42.107483587728,79.98492264692135
149.401858288451,532.576925845687,24.4921604965608,10.0,23.425726011688095
117.92971022749,485.362361737986,33.298190983613,33.4740583995058,57.50325988931687
90.1952263116635,422.778030267805,36.0665852887411,30.3662174847369,80.32086228789738
120.978964806047,432.422852779017,25.0902423588433,34.9161496547445,66.53153118296282
173.56368882392,539.999881720579,29.6342055772111,19.9631048556447,22.244148780358245
99.14074670306,417.383114902175,24.9053983634313,38.2369147580775,77.11116663241373
114.108864048147,509.733497184814,32.6153343620666,27.7693958397757,49.5958069461061
112.663421770297,415.610941411685,40.0,10.9833245863482,70.32094762577621
103.151490429736,428.524320784901,40.0,43.5602289375489,83.12771978045548
153.894386770423,537.734512617538,32.7637481752641,16.1674251048146,27.746899861479108
111.477171280437,454.523120821485,33.784466950652,42.993678207091,71.1245811258071
114.381850070017,418.021391872157,27.8278299094153,22.6817670177917,68.06228082406035
93.3397064585739,443.692881858905,35.7102254713469,26.095032066598,72.29591389968539
126.126178786917,471.895700443198,28.589671059292,10.0,46.6147621729715
122.649365307805,475.491520412548,34.0134733659294,43.2607254050106,63.26400134665493
93.1374345958142,447.663712553754,39.8322394264239,32.7864625179164,76.2284942346627
150.941681367745,480.565166958586,20.3651917347962,10.0,34.049428966717755
127.934293492641,424.419075147421,29.9286132215398,28.9084159364469,66.71077406591196
138.588224949384,539.777731718353,28.3343442217646,32.197640589771,35.578203558830296
108.929788653825,508.331569768782,31.7237252949773,19.2389804217742,47.225472871429176
125.651408893505,470.099493662385,20.0,25.3973279956733,49.32085175945887
81.9669369765766,451.535741979864,35.3631722737431,50.0,83.0352244046107
127.927291213674,527.128620436387,24.8342699412476,24.3413775415716,36.38750658052999
108.349032121367,453.163474310318,35.0837863205251,38.0949782157509,70.85329505959066
122.195253854143,481.607073931969,38.4801477821304,29.1554275933587,58.17159842474607
95.6528012316583,431.643009029931,31.5672111293112,41.9386746118588,79.30578163286977
127.004435350015,447.341676696139,25.7401070235676,37.6581754092619,62.73819060242324
94.957997486139,400.0,30.4229228861518,50.0,90.2482561630361
80.5244372759961,474.418813427759,28.6714223165378,40.953397021973,70.47799006819886
99.8955203350741,407.918537661365,38.6315695417081,36.2165739445535,85.36365159127644
160.585264625198,589.580501011675,22.3736262282713,22.5959526781384,10.483722194773458
103.922761665573,469.281239723676,28.7400984808843,11.5670548552379,53.59284045178776
118.710502841635,526.193923652988,28.1769683926811,26.1928029086975,41.40081127325169
108.833259208403,432.138692799818,31.4157688322805,32.7098238602332,71.91754317716739
144.250685666152,529.797286569884,27.3641101681728,16.6302240912433,29.647526342106804
94.9977248376889,423.178754071617,39.5780935187574,44.2781099417096,86.61342276171057
127.708519093511,461.376835257216,35.2426997993913,38.3070548534178,64.08380827661911
139.448174362944,476.347856627234,30.3871438630285,22.5819255353196,48.32356081599438
131.797852561256,524.075669877162,21.0274787479466,23.6439725170307,33.97339721905798
120.264170666917,528.863330645561,31.7231388914872,38.3815695592881,47.23478340383278
107.91775967086,446.910408917592,36.6015195200064,42.2942888652793,75.06036396848629
120.28825522487,492.859577150091,26.5225080375534,30.1019278778322,50.19884255458121
110.744936836851,471.803010056843,28.5767580517085,33.4227812178113,60.32559403844328
117.528896714868,500.782918842723,29.7818939047672,39.824712626493,54.617483272555546
116.974274558004,400.0,32.7076343770281,32.4476502132199,78.4965120567692
148.719133324463,531.765100103833,27.5829237216188,10.0,25.357327861109663
74.4326757275533,400.0,39.0617722964983,48.6828095668902,99.20854980515308
70.0,400.0,37.3203650281668,50.0,100.0
88.4293467407401,430.166048665386,27.3631200551974,26.2972339912422,72.81931971558741
141.392412098473,472.018562605308,25.4687198197561,31.8902098037359,50.352279831444534
116.557332982805,577.354583354176,22.5482867208936,19.0678847277654,23.247631257377872
104.097836498962,488.976985511629,30.7160291998456,43.8829224886845,63.14023777320949
120.83747649564,424.24249639529,27.3480301960065,38.5528154468617,71.28714199824607
130.268847104453,492.247091055256,27.8872035641345,46.3726534442817,55.352202124704434
